Ten dich vu,Gia (VND)
"Tạo hình hộp sọ với mảnh ghép tự thân + nẹp, vít cố định",9552000
Phẫu thuật ghép toàn bộ mũi và bộ phận xung quanh đứt rời có sử dụng vi phẫu,21675000
Phẫu thuật tạo hình mũi toàn bộ,15747000
Phẫu thuật tạo hình mũi một phần,10936000
Phẫu thuật tạo hình mũi sư tử,9514000
Phẫu thuật thu nhỏ đầu mũi,7093000
Phẫu thuật thu nhỏ tháp mũi,7437000
Phẫu thuật hạ thấp sống mũi,5673000
Phẫu thuật tạo hình nâng xương chính mũi,7029000
Phẫu thuật chỉnh sụn cánh mũi,5609000
"Sửa khối sụn mũi quá rộng, khoằm, mỏ vịt",10510000
Phẫu thuật chỉnh sửa lệch miệng do liệt thần kinh VII,13300000
Phẫu thuật tạo hình khe hở môi bẩm sinh một bên,11819000
Phẫu thuật tạo hình khe hở môi bẩm sinh hai bên,14086000
Phẫu thuật tái tạo hình sẹo bỏng môi,11791000
Phẫu thuật khâu vết rách đơn giản vành tai,3393000
Khâu cắt lọc vết thương vành tai,3393000
Phẫu thuật tạo hình thu nhỏ vành tai,9908000
Phẫu thuật tạo hình vành tai cụp,9908000
Phẫu thuật tạo hình vành tai vùi,9908000
Phẫu thuật tạo hình cắt bỏ vành tai thừa,8342000
Phẫu thuật tạo hình lỗ tai ngoài,6401000
Phẫu thuật tạo hình sẹo bỏng vành tai,10015000
Phẫu thuật tạo hình sẹo lồi quá phát vành tai,6337000
Khâu nối thần kinh ngoại biên vùng mặt cổ,9828000
Phẫu thuật khâu vết thương thấu má,5029000
Phẫu thuật ghép lại mảnh da mặt đứt rời bằng vi phẫu,21760000
Phẫu thuật ghép lại mô mặt phức hợp đứt rời bằng vi phẫu,21760000
Phẫu thuật tạo hình liệt mặt do dây VII bằng kỹ thuật vi phẫu,21060000
Phẫu thuật cắt u da mặt lành tính,3891000
Phẫu thuật điều trị hoại tử mô do tia xạ bằng vạt tự xa bằng kỹ thuật vi phẫu,21060000
"Ghép da dầy toàn bộ, diện tích dưới 10cm2",7811000
"Ghép da dầy toàn bộ, diện tích trên 10cm2",14787000
Phẫu thuật cắt ung thư da vùng cổ mặt dưới 5cm và tạo hình bằng ghép da tự thân,9199000
Phẫu thuật cắt ung thư da vùng cổ mặt dưới 5cm và tạo hình bằng vạt da tại chỗ,9199000
Phẫu thuật cắt ung thư da vùng cổ mặt trên 5cm và tạo hình bằng vạt da lân cận,15541000
Phẫu thuật cắt ung thư da vùng cổ mặt trên 5cm và tạo hình bằng vạt da bằng kỹ thuật vi phẫu,20318000
Cắt novi sắc tố vùng hàm mặt,3401000
Cắt u da lành tính vùng hàm mặt,3366000
Phẫu thuật đặt túi giãn da vùng mặt cổ,8065000
Phẫu thuật lất bỏ chất silicon lỏng vùng mặt cổ,16160000
Phẫu thuật lấy bỏ chất liệu độn vùng mặt cổ,4372000
Phẫu thuật cắt sẹo xấu đường kính 1-5cm,5890000
Phẫu thuật tái tạo vú sau ung thư bằng vạt da cơ có cuống mạch kết hợp đặt chất liệu độn,24040000
Phẫu thuật tái tạo vú sau ung thư bằng vạt da có cuống mạch xuyên kế cận,17558000
Phẫu thuật tái tạo vú sau ung thư bằng vạt da cơ sử dụng kỹ thuật vi phẫu,25378000
Phẫu thuật điều trị loét xạ trị vùng ngực bằng vạt da có sử dụng kỹ thuật vi phẫu,20560000
Phẫu thuật tái tạo quầng núm vú,13085000
Phẫu thuật tái núm vú bằng mảnh ghép phức hợp,8106000
Phẫu thuật tái núm vú bằng vạt tại chỗ,9256000
Phẫu thuật treo vú sa trễ,21317000
"Phẫu thuật tháo bỏ silicone cũ, nạo silicon lỏng",18698000
Phẫu thuật giải phóng sẹo bỏng co kéo vú,11503000
Phẫu thuật điều trị ung thư da vú bằng vạt da có sử dụng kỹ thuật vi phẫu,20560000
Phẫu thuật cắt vú to ở đàn ông,16713000
Cắt bỏ khối u da lành tính dưới 5cm,4815000
Cắt bỏ khối u da lành tính trên 5cm,8406000
Phẫu thuật cắt tuyến vú có để lại núm vú,14484000
Ghép dương vật đứt rời bằng vi phẫu,20998000
Ghép tinh hoàn đứt rời bằng vi phẫu,22924000
Phẫu thuật tạo hình dương vật bằng vạt tự do,27497000
Phẫu thuật tạo hình không âm đạo bằng vạt có cuống mạch nuôi,22924000
Phẫu thuật đặt bộ phận giả (prosthesis) chữa liệt dương,11497000
Phẫu thuật tạo hình các khuyết phần mềm phức tạp cánh tay bằng vạt da có sử dụng vi phẫu thuật,20827000
Phẫu thuật tạo hình các khuyết phần mềm phức tạp cẳng tay bằng vạt da có sử dụng vi phẫu thuật,20581000
Phẫu thuật điều trị vết thương bàn tay bằng vạt có sử dụng vi phẫu thuật,20827000
Phẫu thuật điều trị vết thương ngón tay bằng ghép da tự thân,6406000
Phẫu thuật điều trị vết thương ngón tay bằng vạt có sử dụng vi phẫu thuật,19386000
Phẫu thuật điều trị lột da bàn tay bằng kỹ thuật vi phẫu,20711000
Phẫu thuật vết thương khớp bàn ngón,5557000
Phẫu thuật ghép gân gấp có sử dụng vi phẫu thuật,22012000
Khâu nối thần kinh sử dụng vi phẫu thuật,16993000
Phẫu thuật sửa sẹo co nách bằng ghép da tự thân,10207000
Phẫu thuật sửa sẹo co khuỷu bằng vạt da từ xa,14645000
Phẫu thuật sửa sẹo co nách bằng vạt da có sử dụng vi phẫu thuật,19418000
Phẫu thuật sửa sẹo co khuỷu bằng vạt da có sử dụng vi phẫu thuật,19173000
"Kết hợp phẫu thuật vi phẫu nối các mạch máu, thần kinh trong nối lại 3 ngón tay bị cắt rời",9289000
"Kết hợp phẫu thuật vi phẫu nối các mạch máu, thần kinh trong nối lại 2 ngón tay bị cắt rời",12393000
"Kết hợp phẫu thuật vi phẫu nối các mạch máu, thần kinh trong nối lại 1 ngón tay bị cắt rời",8676000
"Kết hợp phẫu thuật vi phẫu nối các mạch máu, thần kinh trong nối lại bàn và các ngón tay bị cắt rời",9289000
Phẫu thuật tạo hình các khuyết da vùng đùi bằng vạt da có sử dụng kỹ thuật vi phẫu,20827000
Phẫu thuật tạo hình các khuyết da vùng khoeo bằng vạt da có sử dụng kỹ thuật vi phẫu,20827000
Phẫu thuật tạo hình các khuyết da vùng cẳng chân bằng vạt da có sử dụng kỹ thuật vi phẫu,20827000
Phẫu thuật tạo hình các khuyết da vùng bàn chân bằng ghép da có sử dụng kỹ thuật vi phẫu,20827000
Phẫu thuật tạo hình các khuyết chi dưới bằng vạt da cơ có cuống mạch nuôi,16054000
Phẫu thuật đặt túi giãn da,9908000
Phẫu thuật tạo hình bàn chân đái tháo đường,16092000
Phẫu thuật thu gọn môi dày,5848000
Phẫu thuật độn môi,5789000
Phẫu thuật điều trị cười hở lợi,7500000
Phẫu thuật sa trễ mi trên người già,4843000
Phẫu thuật thừa da mi trên,4843000
Phẫu thuật cắt da mi dưới cung mày,4843000
Phẫu thuật cắt da trán trên cung mày,4843000
Phẫu thuật tạo hình mắt hai mí,4843000
Phẫu thuật thừa da mi dưới,4843000
Phẫu thuật nâng mũi bằng vật liệu độn nhân tạo kết hợp sụn tự thân,21920000
Phẫu thuật nâng mũi bằng sụn tự thân,24202000
Phẫu thuật thu gọn cánh mũi,5269000
Phẫu thuật chỉnh sửa các biến chứng sau chích chất làm đầy vùng mũi,5418000
Phẫu thuật nâng gò má thẩm mỹ,8295000
Phẫu thuật chỉnh cung thái dương gò má,16162000
Phẫu thuật chỉnh sửa các di chứng do chích chất làm đầy trên toàn thân,12819000
Phẫu thuật căng da mặt bán phần,22850000
Phẫu thuật căng da mặt toàn phần,36199000
Phẫu thuật căng da mặt cổ,23017000
Phẫu thuật căng da cổ,13884000
Phẫu thuật căng da trán,18251000
Phẫu thuật căng da thái dương giữa mặt,12526000
Phẫu thuật chỉnh sửa các biến chứng sau mổ căng da mặt,24945000
Hút mỡ vùng cằm,6760000
Hút mỡ vùng dưới hàm,6709000
"Hút mỡ vùng nếp mũi má, má",6760000
Hút mỡ vùng cánh tay,10090000
"Hút mỡ vùng nhượng chân, cổ chân",7034000
Hút mỡ vùng vú,12217000
Hút mỡ bụng một phần,14708000
Hút mỡ bụng toàn phần,21534000
Hút mỡ đùi,14705000
Hút mỡ hông,12401000
Hút mỡ lưng,12234000
Phẫu thuật chỉnh sửa các biến chứng sau hút mỡ.,20898000
Phẫu thuật cấy mỡ tạo dáng cơ thể,19156000
Phẫu thuật cấy mỡ nâng mũi,10441000
Phẫu thuật làm to mông bằng túi độn mông,17137000
Phẫu thuật nâng vú bằng túi độn ngực,19339000
Phẫu thuật nâng vú bằng chất làm đầy,21701000
Phẫu thuật chỉnh sửa các biến chứng sau mổ nâng vú,19581000
Phẫu thuật tạo hình bụng bán phần,18735000
Phẫu thuật tạo hình bụng toàn phần,23308000
Phẫu thuật căng da bụng không cắt rời và di chuyển rốn,21350000
Phẫu thuật căng da bụng có cắt rời và di chuyển rốn,23389000
Phẫu thuật tái tạo thành bụng đơn giản,14240000
Phẫu thuật tái tạo thành bụng phức tạp,33865000
Phẫu thuật tạo hình thành bụng phối hợp kết hợp hút mỡ bụng,29570000
Phẫu thuật chỉnh sửa các biến chứng sau mổ tạo hình thẩm mỹ bụng,29321000
Phẫu thuật độn cằm,7037000
Phẫu thuật chỉnh hình cằm bằng cấy mỡ,9398000
Phẫu thuật chỉnh hình cằm bằng tiêm chất làm đầy,6752000
Phẫu thuật chỉnh sửa các biến chứng sau mổ chỉnh hình cằm,11155000
Phẫu thuật thẩm mỹ cơ quan sinh dục ngoài nữ,6235000
Phẫu thuật thu nhỏ âm đạo,5705000
Tạo má lúm đồng tiền,4662000
Cấy mỡ vùng mu và trẻ hóa vùng sinh dục nữ,9451000
Nội soi robot cắt bản phần dạ dày,16441000
Nội soi robot cắt các khối u trung thất,14301000
Nội soi robot cắt một phần phổi,15541000
Nội soi robot cắt thùy phổi điển hình,15444000
Nội soi robot cắt thực quản,15371000
Nội soi robot cắt toàn bộ dạ dày,16441000
Nội soi robot cắt tuyến ức,14702000
Nội soi robot cắt đại tràng phải,16441000
Nội soi robot cắt đại tràng Sigma trực tràng,16249000
Nội soi robot cắt đại tràng trái,16441000
Phẫu thuật cắt thận bán phần nội soi có hỗ trợ Robot,121186000
Phẫu thuật nội soi cắt bàng quang tận gốc có hỗ trợ Robot,125193000
Phẫu thuật nội soi cắt thận toàn phần nội soi có hỗ trợ Robot,84211000
Phẫu thuật nội soi cắt tuyến tiền liệt tận gốc có hỗ trợ Robot,121994000
Phẫu thuật nội soi tạo hình khúc nối bể thận- niệu quản có hỗ trợ Robot,123321000
"Phẫu thuật robot điều trị bệnh lý gan mật tụy, lách, u sau phúc mạc, tuyến giáp, phụ khoa",155046000
Định lượng Everolimus,405000
Giải trình tự Gen bằng kỹ thuật giải trình tự gen thế hệ 2 (bộ gen ung thư tặng đặc từ 02 gen trở lên),9356000
Xét nghiệm định lượng L-FABP,669000
Xét nghiệm hóa mô miễn dịch PD-L1,2315000
Nhóm máu ABO + Rhesus + phản ứng hòa hợp trong môi trường nước muối + kháng Globulin người (kỹ thuật scangel/gelcard trên máy bán tự động/ tự động),171000
Phẫu thuật thay van hai lá bằng kỹ thuật xuyên ống thông,15797000
Thay van 2 lá bằng kỹ thuật qua ống thông,15797000
Phẫu thuật thay van động mạch chủ qua da (TAVIS),15044000
Dịch vụ tiền phẫu theo yêu cầu,128000
Đo tiêu hao năng lượng gián tiếp,983000
"Tư vấn dinh dưỡng cho bệnh nhân nội trú, ngoại trú",144000
Nuôi dưỡng người bệnh Stevens - Johnson qua đường miệng,82000
Nuôi dưỡng người bệnh Lyell qua đường miệng,82000
Nuôi dưỡng người bệnh Stevens - Johnson qua đường tĩnh mạch,127000
Nuôi dưỡng người bệnh Lyell qua đường tĩnh mạch,127000
Nuôi dưỡng bằng đường tĩnh mạch,127000
Nuôi dưỡng qua ống thông dạ dày,125000
Nuôi dưỡng qua ống thông hồng tràng,125000
Chụp X-quang cấp cứu tại giường,170000
Chụp Xquang tuyến lệ,277000
Chụp Xquang động mạch tạng,4629000
Chụp Xquang động mạch chi,4632000
Chụp Xquang động mạch vành,4629000
Chụp lưu thông ruột non có dùng ống thông,201000
Chụp đường mật xuyên gan qua da (PTC) (72-CĐ hình ảnh),926000
Chụp hình đường mật trong mổ,1312000
Thủ thuật chụp X Quang bàng quang xuôi chiều (qua ống thông mở bàng quang),350000
Chụp đĩa đệm đồ,291000
Đo loãng xương (DEXA) năng lượng kép (cơ xương khớp),379000
Đo loãng xương (DEXA) năng lượng kép toàn thân,440000
Kỹ thuật đo khối lượng xương bằng hấp thụ năng lượng tia X kép (DXA hay DEXA),463000
Chụp cắt lớp vi tính phổi liều thấp tầm soát u (từ 64-128 dãy),1599000
Chụp cộng hưởng từ động mạch chi toàn thân (1.5T),2922000
Chụp cộng hưởng từ động mạch toàn thân có tiêm tương phản (1.5T),2963000
Chụp cộng hưởng từ toàn thân tầm soát và đánh giá giai đoạn TNM (1.5T),2463000
Chụp cộng hưởng từ toàn thân tầm soát và đánh giá giai đoạn có tiêm tương phản (1.5T),2941000
Chụp cộng hưởng từ ruột non (enteroclysis) (nếu có tiêm thuốc),2309000
Chụp cộng hưởng từ toàn thân tầm soát và đánh giá giai đoạn có tiêm tương phản (≥ 3T),2941000
Chụp tĩnh mạch dưới Xquang tăng sáng,5143000
Chụp tĩnh mạch chi dưới Xquang tăng sáng,5448000
"Chụp và can thiệp tĩnh mạch chi (trên, dưới) dưới Xquang tăng sáng",7718000
Chụp và đặt lưới lọc tĩnh mạch chủ dưới Xquang tăng sáng,7726000
Đổ xi măng cột sống dưới Xquang tăng sáng,5032000
Tiêm phá đông khớp vai dưới Xquang tăng sáng,4470000
Điều trị tiêm giảm đau cột sống dưới Xquang tăng sáng,4470000
Điều trị tiêm giảm đau khớp dưới Xquang tăng sáng,4487000
Điều trị x u xương dạng xương dưới Xquang tăng sáng,2911000
Điều trị các tổn thương xương dưới Xquang tăng sáng,2863000
Đặt cổng truyền hóa chất dưới da dưới Xquang tăng sáng,4470000
Mở thông dạ dày qua da dưới Xquang tăng sáng,4470000
Điều trị tiêm xơ trực tiếp qua da dưới Xquang tăng sáng,4486000
Điều trị thoát vị đĩa đệm qua da dưới Xquang tăng sáng,2955000
Dẫn lưu đường mật dưới Xquang tăng sáng,4878000
Nong đặt Stent đường mật dưới Xquang tăng sáng,4980000
Dẫn lưu áp xe ổ bụng dưới Xquang tăng sáng,4470000
Dẫn lưu các ổ dịch ổ bụng dưới Xquang tăng sáng,4470000
Dẫn lưu bể thận dưới Xquang tăng sáng,4470000
Đặt sonde JJ dưới Xquang tăng sáng,4665000
Sinh thiết trong lòng đường mật qua da dưới Xquang tăng sáng,4665000
Chụp và lấy máu tĩnh mạch tuyến thượng thận số hóa xóa nền,5680000
Chụp và lấy máu tĩnh mạch tuyến yên số hóa xóa nền,5674000
Điều trị tiêm giảm đau cột sống số hóa xóa nền,2706000
Điều trị tiêm giảm đau khớp số hóa xóa nền,2458000
Chụp và nút mạch (TAE) trong điều trị ung thư gan,6979000
Sinh thiết phần mềm dưới cắt lớp vi tính,1879000
Sinh thiết vú dưới cộng hưởng từ,1237000
Điều trị u xơ tử cung bằng sóng siêu âm hội tụ tần số cao dưới hướng dẫn cộng hưởng từ (HIFU),2300000
Điều trị các khối u bằng sóng siêu âm hội tụ tần số cao dưới hướng dẫn cộng hưởng từ (HIFU),2300000
Chụp và điều trị nút búi giãn tĩnh mạch dạ dày ngược dòng (BRTO),7895000
Chụp và điều trị nút giãn tĩnh mạch thực quản xuyên gan qua da,8977000
Điều trị phì đại lành tính tuyến tiền liệt bằng nút động mạch tuyến tiền liệt,8977000
Chụp cộng hưởng từ tầm đánh giá các bệnh lý van tim (nếu có tiêm thuốc),2298000
Chụp hình đo độ cong đường vật dạng cương,323000
Chọc hút kim nhỏ gan dưới hướng dẫn của CT. Scan,1734000
Chọc hút kim nhỏ lách dưới hướng dẫn của CT. Scan,1734000
Chọc hút kim nhỏ tụy dưới hướng dẫn của CT. Scan,1739000
Đặt catheter tĩnh mạch trung tâm luồn từ tĩnh mạch ngoại vi,895000
Cắt thân đuôi tụy bảo tồn lách,11598000
Cắt thân đuôi tụy kèm lách + Nạo hạch + tổ chức mô mềm sau tụy +/- tuyến thượng thận trái (RAMPS),10813000
"Đóng bít đầu gần, nối đầu xa của xạ tụy với hồng tràng Roux en Y",10277000
Nối đầu gần và đầu xa của tụy với hồng tràng,11271000
"Mở ống tụy lấy sỏi, nối ống tụy và ống mật chủ với quai hồng tràng Roux-en-Y",10053000
Khoét u bóng Vater,9110000
Cắt túi mật kèm hạ phân thùy gan,10373000
"Phẫu thuật nội soi cắt túi mật kèm cắt phân thùy IV,V và nạo hạch cuống gan",19891000
Phẫu thuật nội soi cắt nhiều hạ phân thùy gan,19858000
"Phẫu thuật nội soi cắt gan có sử dụng kỹ thuật cao (CUSA, dao siêu âm, sóng cao tần, tia nước, …)",16845000
Phẫu thuật nội soi cắt gan trái mở rộng,19782000
Phẫu thuật nội soi cắt gan phải mở rộng,19782000
"Mở ống mật chủ lấy sỏi đường mật, nội soi đường mật",9641000
Mở ống mật chủ lấy sỏi có can thiệp đường mật,8128000
Các phẫu thuật lấy sỏi mật khác,9147000
"Nối mật ruột, vị tràng kiểu Warren",7471000
Dẫn lưu đường mật xuyên gan ra da ( PTBD ),4103000
"Cắt túi mật kèm cắt phân thùy IV,V nạo hạch cuống gan",11633000
Tán sỏi qua đường hầm mật ruột da,4103000
Phẫu thuật lấy sỏi đường mật và tán sỏi trong mổ,8368000
Phẫu thuật mở ống mật chủ lấy sỏi tái phát kèm làm miệng nối mật ruột da,8430000
Nong đường hầm dẫn lưu mật xuyên gan qua da,4359000
Tán sỏi qua đường hầm dẫn lưu mật xuyên gan qua da,4571000
"Nong đường mật qua đường hầm Kehr, qua da",4103000
Nong đường mật xuyên gan qua da,4103000
Phẫu thuật Longmire,11255000
Phẫu thuật Kasai,11515000
Phẫu thuật nội soi mở ống mật chủ lấy sỏi kèm cắt gan trái/ thùy trái,19261000
Phẫu thuật nội soi lấy sỏi đường mật và tán sỏi mật trong mổ,16400000
"Phẫu thuật nội soi mở ống mật chủ lấy sỏi tái phát, dẫn lưu đường mật",16225000
"Phẫu thuật nội soi mở ống mật chủ lấy sỏi tái phát, làm quai mật ruột da",17373000
Phẫu thuật nội soi cắt túi mật kèm nạo hạch,16550000
Phẫu thuật nội soi cắt gần trọn tuyến giáp trong ung thư giáp có dùng dao siêu âm hoặc ligasure,9302000
Phẫu thuật nội soi cắt toàn bộ tuyến giáp trong basedow có dùng dao siêu âm hoặc ligasure,9302000
Phẫu thuật nội soi cắt gần trọn tuyến giáp trong bướu giáp nhân độc có dùng dao siêu âm hoặc ligasure,9302000
