Ten dich vu,Gia (VND)
Đặt catheter tĩnh mạch cảnh ngoài," 685,500   "
Đặt catheter tĩnh mạch ngoại biên," 25,100   "
Đặt catheter tĩnh mạch trung tâm ," 685,500   "
Đặt catheter tĩnh mạch trung tâm 1 nòng," 685,500   "
Đặt catheter tĩnh mạch trung tâm nhiều nòng," 1,158,500   "
Đặt nội khí quản," 600,500   "
Đặt ống thông Blakemore vào thực quản cầm máu," 885,800   "
Đặt ống thông dạ dày," 101,800   "
Đặt ống thông dạ dày (hút dịch hoặc nuôi dưỡng) sơ sinh," 101,800   "
Đặt ống thông dẫn lưu bàng quang," 101,800   "
Đặt ống thông hậu môn," 92,400   "
Đặt ống thông JJ trong hẹp niệu quản," 950,500   "
Đặt ống thông niệu quản qua nội soi (sonde JJ)," 950,500   "
Đặt sonde bàng quang," 101,800   "
Đặt sonde hậu môn," 92,400   "
Đặt sonde hậu môn sơ sinh," 92,400   "
Đẩy bã thức ăn xuống đại tràng," 3,993,400   "
Điện châm [kim ngắn]," 78,300   "
"Điện châm điều rối loạn trị đại, tiểu tiện"," 78,300   "
Điện châm điều trị bại não," 78,300   "
Điện châm điều trị bệnh hố mắt," 78,300   "
Điện châm điều trị bệnh tự kỷ," 78,300   "
Điện châm điều trị bí đái," 78,300   "
Điện châm điều trị bí đái cơ năng," 78,300   "
Điện châm điều trị bướu cổ đơn thuần," 78,300   "
Điện châm điều trị cảm cúm," 78,300   "
Điện châm điều trị cảm mạo," 78,300   "
Điện châm điều trị cơn đau quặn thận," 78,300   "
Điện châm điều trị chắp lẹo," 78,300   "
Điện châm điều trị chậm phát triển trí tuệ ở trẻ bại não," 78,300   "
"Điện châm điều trị chứng nói ngọng, nói lắp"," 78,300   "
Điện châm điều trị chứng tic," 78,300   "
Điện châm điều trị chứng tic cơ mặt," 78,300   "
Điện châm điều trị chứng ù tai," 78,300   "
Điện châm điều trị di chứng bại liệt," 78,300   "
Điện châm điều trị đái dầm," 78,300   "
Điện châm điều trị đau dây thần kinh liên sườn," 78,300   "
Điện châm điều trị đau do thoái hóa khớp," 78,300   "
"Điện châm điều trị đau đầu, đau nửa đầu"," 78,300   "
Điện châm điều trị đau hố mắt," 78,300   "
Điện châm điều trị đau lưng," 78,300   "
Điện châm điều trị đau mỏi cơ," 78,300   "
Điện châm điều trị đau ngực sườn," 78,300   "
Điện châm điều trị đau răng," 78,300   "
Điện châm điều trị đau thần kinh toạ," 78,300   "
Điện châm điều trị động kinh cục bộ," 78,300   "
Điện châm điều trị giảm đau do ung thư," 78,300   "
Điện châm điều trị giảm đau do Zona," 78,300   "
Điện châm điều trị giảm đau sau phẫu thuật," 78,300   "
Điện châm điều trị giảm khứu giác," 78,300   "
Điện châm điều trị giảm thị lực," 78,300   "
Điện châm điều trị giảm thính lực," 78,300   "
Điện châm điều trị hen phế quản," 78,300   "
Điện châm điều trị hội chứng ngoại tháp," 78,300   "
Điện châm điều trị hội chứng stress," 78,300   "
Điện châm điều trị hội chứng tiền đình," 78,300   "
Điện châm điều trị hội chứng tiền mãn kinh," 78,300   "
Điện châm điều trị hội chứng vai gáy," 78,300   "
Điện châm điều trị huyết áp thấp," 78,300   "
Điện châm điều trị khàn tiếng," 78,300   "
Điện châm điều trị lác," 78,300   "
Điện châm điều trị lác cơ năng," 78,300   "
Điện châm điều trị liệt chi dưới," 78,300   "
Điện châm điều trị liệt chi trên," 78,300   "
Điện châm điều trị liệt dây thần kinh VII ngoại biên," 78,300   "
Điện châm điều trị liệt do bệnh của cơ," 78,300   "
Điện châm điều trị liệt do tổn thương đám rối dây thần kinh," 78,300   "
"Điện châm điều trị liệt do viêm đa rễ, đa dây thần kinh"," 78,300   "
Điện châm điều trị liệt nửa người," 78,300   "
Điện châm điều trị liệt tay do tổn thương đám rối cánh tay ở trẻ em," 78,300   "
Điện châm điều trị liệt tứ chi do chấn thương cột sống," 78,300   "
Điện châm điều trị mất ngủ," 78,300   "
Điện châm điều trị nôn nấc," 78,300   "
Điện châm điều trị phục hồi chức năng cho trẻ bại liệt," 78,300   "
Điện châm điều trị phục hồi chức năng vận động ở trẻ bại não," 78,300   "
Điện châm điều trị rối loạn cảm giác," 78,300   "
Điện châm điều trị rối loạn cảm giác đầu chi," 78,300   "
Điện châm điều trị rối loạn cảm giác nông," 78,300   "
Điện châm điều trị rối loạn chức năng do chấn thương sọ não," 78,300   "
Điện châm điều trị rối loạn tiêu hóa," 78,300   "
Điện châm điều trị rối loạn tiểu tiện," 78,300   "
Điện châm điều trị rối loạn thần kinh chức năng sau chấn thương sọ não," 78,300   "
Điện châm điều trị rối loạn thần kinh thực vật," 78,300   "
Điện châm điều trị sa tử cung," 78,300   "
Điện châm điều trị stress," 78,300   "
Điện châm điều trị sụp mi," 78,300   "
Điện châm điều trị táo bón," 78,300   "
Điện châm điều trị tăng huyết áp," 78,300   "
Điện châm điều trị teo cơ," 78,300   "
Điện châm điều trị tổn thương dây thần kinh V," 78,300   "
"Điện châm điều trị tổn thương gây liệt rễ, đám rối và dây thần kinh"," 78,300   "
Điện châm điều trị thất ngôn," 78,300   "
Điện châm điều trị thiếu máu não mạn tính," 78,300   "
Điện châm điều trị thiểu năng tuần hoàn não mạn tính," 78,300   "
Điện châm điều trị thoái hóa khớp," 78,300   "
Điện châm điều trị trĩ," 78,300   "
Điện châm điều trị ù tai," 78,300   "
Điện châm điều trị viêm Amidan," 78,300   "
Điện châm điều trị viêm Amidan cấp," 78,300   "
Điện châm điều trị viêm bàng quang," 78,300   "
Điện châm điều trị viêm bàng quang cấp," 78,300   "
Điện châm điều trị viêm co cứng cơ delta," 78,300   "
Điện châm điều trị viêm đa dây thần kinh," 78,300   "
Điện châm điều trị viêm kết mạc," 78,300   "
Điện châm điều trị viêm khớp dạng thấp," 78,300   "
Điện châm điều trị viêm mũi xoang," 78,300   "
Điện châm điều trị viêm phần phụ," 78,300   "
Điện châm điều trị viêm quanh khớp vai," 78,300   "
Điện châm điều trị viêm thần kinh thị giác sau giai đoạn cấp," 78,300   "
Điện di điều trị," 27,500   "
"Điện giải (Na, K, Cl) [niệu]"," 30,200   "
"Điện giải đồ (Na, K, Cl) [Máu]"," 30,200   "
Điện tim thường," 39,900   "
Điều trị bằng các dòng điện xung," 44,900   "
Điều trị bằng dòng điện một chiều đều," 48,900   "
Điều trị bằng dòng giao thoa," 30,800   "
Điều trị bằng laser công suất thấp," 52,100   "
Điều trị bằng máy kéo giãn cột sống," 50,800   "
Điều trị bằng Parafin," 46,000   "
Điều trị bằng siêu âm," 48,700   "
Điều trị bằng sóng ngắn," 41,100   "
Điều trị bằng sóng ngắn và sóng cực ngắn," 41,100   "
Điều trị bằng tia hồng ngoại," 40,900   "
Điều trị bằng từ trường," 41,900   "
Điều trị bớt sùi bằng đốt điện," 399,000   "
Điều trị dày sừng ánh nắng bằng đốt điện," 399,000   "
Điều trị dày sừng da dầu bằng đốt điện," 399,000   "
Điều trị glôcôm bằng laser mống mắt chu biên," 342,400   "
Điều trị hạt cơm bằng đốt điện," 399,000   "
Điều trị nứt kẽ hậu môn bằng cắt cơ tròn trong (vị trí 3h và 9h)," 2,816,900   "
"Điều trị nứt kẽ hậu môn bằng cắt cơ tròn trong vị trí 6h, tạo hình hậu môn"," 2,816,900   "
Điều trị sẩn cục bằng đốt điện," 399,000   "
Điều trị sâu ngà răng phục hồi bằng Composite," 280,500   "
Điều trị sâu ngà răng phục hồi bằng Eugenate," 280,500   "
Điều trị sâu ngà răng phục hồi bằng GlassIonomer Cement," 280,500   "
Điều trị sâu ngà răng phục hồi bằng Glassionomer Cement (GiC)," 280,500   "
Điều trị sùi mào gà bằng đốt điện," 399,000   "
"Điều trị tắc tia sữa bằng sóng ngắn, hồng ngoại [ hồng ngoại]"," 40,900   "
"Điều trị tổn thương cổ tử cung bằng đốt điện, đốt nhiệt, đốt laser, áp lạnh..."," 191,500   "
Điều trị tủy lại," 987,500   "
Điều trị tủy răng sữa [một chân]," 296,100   "
"Điều trị tủy răng và hàn kín hệ thống ống tủy bằng Gutta percha nguội [răng số 6,7 hàm trên]"," 631,000   "
Điều trị u mềm lây bằng nạo thương tổn," 380,200   "
Điều trị u mềm treo bằng đốt điện," 399,000   "
Điều trị viêm loét niêm mạc miệng trẻ em," 36,500   "
Định lượng Acid Uric [Máu]," 22,400   "
Định lượng AFP (Alpha Fetoproteine) [Máu]," 95,300   "
Định lượng Albumin [Máu]," 22,400   "
Định lượng Alpha1 Antitrypsin [Máu]," 67,300   "
Định lượng Amoniac (NH3) [Máu]," 78,500   "
Định lượng Amylase [dịch]," 22,400   "
Định lượng Amylase [niệu]," 39,200   "
Định lượng Anti - TPO (Anti- thyroid Peroxidase antibodies) [Máu]," 212,300   "
Định lượng Anti-Tg (Antibody- Thyroglobulin) [Máu]," 280,500   "
Định lượng Apo A₁ (Apolypoprotein A₁) [Máu]," 50,400   "
Định lượng Apo B (Apolypoprotein B) [Máu]," 50,400   "
Định lượng Axit Uric [niệu]," 16,800   "
Định lượng Benzodiazepin [niệu]," 39,200   "
Định lượng bhCG (Beta human Chorionic Gonadotropins) [Máu]," 89,700   "
Định lượng Bilirubin gián tiếp [Máu]," 22,400   "
Định lượng Bilirubin toàn phần [dịch]," 22,400   "
Định lượng Bilirubin toàn phần [Máu]," 22,400   "
Định lượng Bilirubin trực tiếp [Máu]," 22,400   "
Định lượng BNP (B- Type Natriuretic Peptide) [Máu]," 605,100   "
Định lượng bổ thể C3 [Máu]," 61,700   "
Định lượng bổ thể C4 [Máu]," 61,700   "
Định lượng CA 125 (cancer antigen 125) [Máu]," 144,200   "
Định lượng CA 15-3 (Cancer Antigen 15-3) [Máu]," 156,200   "
Định lượng CA 19-9 (Carbohydrate Antigen 19-9) [Máu]," 144,200   "
Định lượng Calcitonin [Máu]," 139,200   "
Định lượng Canxi (niệu)," 25,600   "
Định lượng Canxi ion hóa [Máu]," 16,800   "
Định lượng Canxi ion hóa bằng điện cực chọn lọc [Máu]," 13,400   "
Định lượng Canxi toàn phần [Máu]," 13,400   "
Định lượng CEA (Carcino Embryonic Antigen) [Máu]," 89,700   "
Định lượng Ceruloplasmin [Máu]," 72,900   "
Định lượng CK-MB mass (Isozym MB of Creatine kinase mass) [Máu]," 39,200   "
Định lượng Clo [dịch não tủy]," 23,400   "
Định lượng Cortisol (máu)," 95,300   "
Định lượng Cortisol (niệu)," 95,300   "
Định lượng C-Peptid [Máu]," 178,300   "
Định lượng Creatinin (máu)," 22,400   "
Định lượng Creatinin (niệu)," 16,800   "
Định lượng Creatinin [dịch]," 22,400   "
Định lượng CRP (C-Reactive Protein)," 56,100   "
Định lượng CRP hs (C-Reactive Protein high sesitivity) [Máu]," 56,100   "
Định lượng Cyclosporin [Máu]," 336,600   "
Định lượng Cystatine C [Máu]," 89,700   "
Định lượng Cholesterol toàn phần (máu)," 28,000   "
Định lượng Cholesterol toàn phần [dịch chọc dò]," 28,000   "
Định lượng D-Dimer," 272,900   "
Định lượng D-Dimer [Máu]," 272,900   "
Định lượng Digoxin [Máu]," 89,700   "
Định lượng E3 không liên hợp (Unconjugated Estriol) [Máu]," 190,300   "
Định lượng Estradiol [Máu]," 84,100   "
Định lượng Ethanol (cồn) [Máu]," 33,600   "
Định lượng Ferritin," 84,100   "
Định lượng Ferritin [Máu]," 84,100   "
"Định lượng Fibrinogen (tên khác: Định lượng yếu tố I), phương pháp Clauss- phương pháp trực tiếp, bằng máy bán tự động"," 110,300   "
"Định lượng Fibrinogen (tên khác: Định lượng yếu tố I), phương pháp Clauss- phương pháp trực tiếp, bằng máy tự động"," 110,300   "
"Định lượng Fibrinogen (tên khác: Định lượng yếu tố I), phương pháp gián tiếp, bằng máy bán tự động"," 60,800   "
"Định lượng Fibrinogen (tên khác: Định lượng yếu tố I), phương pháp gián tiếp, bằng máy tự động"," 60,800   "
Định lượng Folate [Máu]," 89,700   "
Định lượng free bHCG (Free Beta Human Chorionic Gonadotropin) [Máu]," 190,300   "
Định lượng Fructosamin [Máu]," 95,300   "
Định lượng FSH (Follicular Stimulating Hormone) [Máu]," 84,100   "
Định lượng FT3 (Free Triiodothyronine) [Máu]," 67,300   "
Định lượng FT4 (Free Thyroxine) [Máu]," 67,300   "
Định lượng Gentamicin [Máu]," 100,900   "
Định lượng Globulin [Máu]," 22,400   "
Định lượng Glucose (niệu)," 14,400   "
Định lượng Glucose [dịch chọc dò]," 13,400   "
Định lượng Glucose [dịch não tủy]," 13,400   "
Định lượng Glucose [Máu]," 22,400   "
Định lượng Haptoglobin," 100,900   "
Định lượng HbA1c [Máu]," 105,300   "
Định lượng HDL-C (High density lipoprotein Cholesterol) [Máu]," 28,000   "
Định lượng Homocystein [Máu]," 151,200   "
Định lượng IgA (Immunoglobuline A) [Máu]," 67,300   "
Định lượng IgE," 67,300   "
Định lượng IgE (Immunoglobuline E) [Máu]," 67,300   "
Định lượng IgG (Immunoglobuline G) [Máu]," 67,300   "
Định lượng IgM (Immunoglobuline M) [Máu]," 67,300   "
Định lượng Insulin [Máu]," 84,100   "
Định lượng Lactat (Acid Lactic) [Máu]," 100,900   "
Định lượng LDL-C (Low density lipoprotein Cholesterol) [Máu]," 28,000   "
Định lượng LH (Luteinizing Hormone) [Máu]," 84,100   "
Định lượng MAU (Micro Albumin Urine) [niệu]," 44,800   "
Định lượng Mg [Máu]," 33,600   "
Định lượng Myoglobin [Máu]," 95,300   "
Định lượng Peptid - C," 178,300   "
Định lượng proBNP (NT-proBNP) [Máu]," 424,700   "
Định lượng Pro-calcitonin [Máu]," 414,700   "
Định lượng Progesteron [Máu]," 84,100   "
Định lượng Prolactin [Máu]," 78,500   "
Định lượng Protein (niệu)," 14,400   "
Định lượng Protein [dịch chọc dò]," 22,400   "
Định lượng Protein [dịch não tủy]," 11,200   "
Định lượng Protein toàn phần [Máu]," 22,400   "
Định lượng PSA toàn phần (Total prostate-Specific Antigen) [Máu]," 95,300   "
Định lượng PSA tự do (Free prostate-Specific Antigen) [Máu]," 89,700   "
Định lượng PTH (Parathyroid Hormon) [Máu]," 246,400   "
Định lượng Phenytoin [Máu]," 84,100   "
Định lượng Phospho (máu)," 22,400   "
Định lượng RF (Rheumatoid Factor) [Máu]," 39,200   "
Định lượng Sắt [Máu]," 33,600   "
Định lượng sắt huyết thanh," 33,600   "
Định lượng T3 (Tri iodothyronine) [Máu]," 67,300   "
Định lượng T4 (Thyroxine) [Máu]," 67,300   "
Định lượng Testosterol [Máu]," 97,500   "
Định lượng Tobramycin [Máu]," 100,900   "
Định lượng TSH (Thyroid Stimulating hormone) [Máu]," 61,700   "
Định lượng Theophylline [Máu]," 84,100   "
Định lượng Transferin," 67,300   "
Định lượng Transferrin [Máu]," 67,300   "
Định lượng Triglycerid (máu) [Máu]," 28,000   "
Định lượng Triglycerid [dịch chọc dò]," 28,000   "
Định lượng Troponin I [Máu]," 78,500   "
Định lượng Troponin T [Máu]," 78,500   "
Định lượng Urê (niệu)," 16,800   "
Định lượng Urê [dịch]," 22,400   "
Định lượng Urê máu [Máu]," 22,400   "
Định lượng Vancomycin [Máu]," 543,000   "
Định lượng vitamin B12," 78,500   "
Định lượng Vitamin B12 [Máu]," 78,500   "
Định lượng β2 microglobulin [Máu]," 78,500   "
Định nhóm máu hệ ABO (kỹ thuật ống nghiệm)," 42,100   "
Định nhóm máu hệ ABO (kỹ thuật phiến đá)," 42,100   "
Định nhóm máu hệ ABO (kỹ thuật trên giấy)," 42,100   "
Định nhóm máu hệ ABO (kỹ thuật trên thẻ)," 62,200   "
Định nhóm máu hệ ABO bằng giấy định nhóm máu để truyền chế phẩm tiểu cầu hoặc huyết tương," 22,200   "
"Định nhóm máu hệ ABO bằng giấy định nhóm máu để truyền máu toàn phần, khối hồng cầu, khối bạch cầu"," 24,800   "
Định nhóm máu hệ ABO trên thẻ định nhóm máu (đã có sẵn huyết thanh mẫu) để truyền chế phẩm tiểu cầu hoặc huyết tương," 31,100   "
"Định nhóm máu hệ ABO trên thẻ định nhóm máu (đã có sẵn huyết thanh mẫu) để truyền máu toàn phần, khối hồng cầu, khối bạch cầu"," 49,700   "
Định nhóm máu hệ Rh(D) (kỹ thuật ống nghiệm)," 33,500   "
Định nhóm máu hệ Rh(D) (kỹ thuật phiến đá)," 33,500   "
Định nhóm máu khó hệ ABO (kỹ thuật ống nghiệm)," 222,700   "
Định nhóm máu khó hệ ABO (kỹ thuật Scangel/Gelcard)," 222,700   "
Định nhóm máu tại giường," 42,100   "
"Định nhóm máu tại giường bệnh trước truyền máu [khối hồng cầu, khối bạch cầu]"," 24,800   "
Định tính Amphetamine (test nhanh) [niệu]," 44,800   "
Định tính chất độc bằng test nhanh (một lần)," 136,000   "
Định tính Marijuana (THC) (test nhanh) [niệu]," 44,800   "
Định tính Morphin (test nhanh) [niệu]," 44,800   "
Định tính Opiate (test nhanh) [niệu]," 44,800   "
Đo áp lực thẩm thấu máu," 112,400   "
Đo các chất khí trong máu," 224,400   "
Đo công suất thể thuỷ tinh nhân tạo bằng siêu âm," 69,400   "
Đo công suất thể thuỷ tinh nhân tạo tự động bằng siêu âm," 69,400   "
Đo chức năng hô hấp," 144,300   "
Đo độ dày giác mạc," 145,500   "
Đo độ lác," 77,000   "
Đo độ sâu tiền phòng," 197,200   "
Đo đường kính giác mạc," 68,000   "
Đo hoạt độ ALP (Alkalin Phosphatase) [Máu]," 22,400   "
Đo hoạt độ ALT (GPT) [Máu]," 22,400   "
Đo hoạt độ Amylase [Máu]," 22,400   "
Đo hoạt độ AST (GOT) [Máu]," 22,400   "
Đo hoạt độ CK (Creatine kinase) [Máu]," 28,000   "
Đo hoạt độ CK-MB ((Isozym MB of Creatine kinase) [Máu]," 39,200   "
Đo hoạt độ Cholinesterase (ChE) [Máu]," 28,000   "
Đo hoạt độ G6PD (Glucose -6 phosphat dehydrogenase) [Máu]," 87,000   "
Đo hoạt độ GGT (Gama Glutamyl Transferase) [Máu]," 20,000   "
Đo hoạt độ GLDH (Glutamat dehydrogenase) [Máu]," 100,900   "
Đo hoạt độ HBDH (Hydroxy butyrat dehydrogenase) [Máu]," 100,900   "
Đo hoạt độ LDH (Lactat dehydrogenase) [dịch chọc dò]," 28,000   "
Đo hoạt độ LDH (Lactat dehydrogenase) [Máu]," 28,000   "
Đo hoạt độ Lipase [Máu]," 61,700   "
Đo khúc xạ giác mạc ," 41,900   "
Đo khúc xạ giác mạc Javal," 41,900   "
Đo khúc xạ khách quan (soi bóng đồng tử - Skiascope)," 33,600   "
Đo khúc xạ máy," 12,700   "
Đo lactat trong máu," 100,900   "
Đo mật độ xương bằng phương pháp DEXA [2 vị trí]," 148,300   "
Đo nhãn áp ," 31,600   "
Đo sắc giác," 80,600   "
Đo tốc độ phản xạ Hoffmann và sóng F của thần kinh ngoại vi bằng điện cơ," 135,300   "
Đóng mở thông ruột non," 3,993,400   "
Đốt điện cuốn mũi dưới [gây tê]," 489,900   "
Đốt lông xiêu," 53,600   "
"Đốt lông xiêu, nhổ lông siêu"," 53,600   "
Đỡ đẻ thường ngôi chỏm," 786,700   "
Đơn bào đường ruột nhuộm soi," 45,500   "
Đơn bào đường ruột soi tươi," 45,500   "
Đường máu mao mạch," 16,000   "
Echinococcus granulosus (Sán dây chó) Ab miễn dịch bán tự động," 321,000   "
Entamoeba histolytica (Amip) Ab miễn dịch bán tự động," 321,000   "
Fasciola (Sán lá gan lớn) Ab miễn dịch bán tự động," 194,700   "
Filaria (Giun chỉ) ấu trùng trong máu nhuộm soi," 45,500   "
Forceps," 1,141,900   "
"Ghép màng ối, kết mạc điều trị loét, thủng giác mạc"," 1,430,500   "
Ghi điện cơ," 135,300   "
Ghi điện cơ bằng điện cực kim," 135,300   "
Ghi điện cơ cấp cứu," 135,300   "
Ghi điện cơ đo tốc độ dẫn truyền vận động và cảm giác của dây thần kinh ngoại biên chi dưới," 135,300   "
Ghi điện cơ đo tốc độ dẫn truyền vận động và cảm giác của dây thần kinh ngoại biên chi trên," 135,300   "
Ghi điện cơ kim," 135,300   "
Ghi điện tim cấp cứu tại giường," 39,900   "
Gnathostoma (Giun đầu gai) Ab miễn dịch bán tự động," 321,000   "
Gọt chai chân (gọt nốt chai) trên người bệnh đái tháo đường," 292,300   "
Gọt giác mạc đơn thuần," 860,200   "
Gỡ dính sau mổ lại," 2,705,700   "
Giác hơi điều trị các chứng đau," 36,700   "
Giác hơi điều trị cảm cúm," 36,700   "
Giác hơi điều trị ngoại cảm phong hàn," 36,700   "
Giác hơi điều trị ngoại cảm phong nhiệt," 36,700   "
Giác hút," 1,141,900   "
"Hạ tinh hoàn ẩn, tinh hoàn lạc chổ"," 2,490,900   "
Hạ thân nhiệt chỉ huy," 2,310,600   "
Hào châm," 76,300   "
HAV Ab test nhanh," 130,500   "
HAV IgM miễn dịch bán tự động," 116,400   "
HAV IgM miễn dịch tự động," 116,400   "
HAV total miễn dịch bán tự động," 110,800   "
HAV total miễn dịch tự động," 110,800   "
HBc IgM miễn dịch bán tự động," 123,400   "
HBc IgM miễn dịch tự động," 123,400   "
HBc total miễn dịch bán tự động," 78,300   "
HBc total miễn dịch tự động," 78,300   "
HBcAb test nhanh," 65,200   "
HBeAb miễn dịch bán tự động," 104,400   "
HBeAb miễn dịch tự động," 104,400   "
HBeAb test nhanh," 65,200   "
HBeAg miễn dịch bán tự động," 104,400   "
HBeAg miễn dịch tự động," 104,400   "
HBeAg test nhanh," 65,200   "
HBsAb định lượng," 126,400   "
HBsAb miễn dịch bán tự động," 78,300   "
HBsAb test nhanh," 65,200   "
HBsAg miễn dịch bán tự động," 81,700   "
HBsAg miễn dịch tự động," 81,700   "
HBsAg test nhanh," 58,600   "
HCV Ab miễn dịch bán tự động," 130,500   "
HCV Ab miễn dịch tự động," 130,500   "
HCV Ab test nhanh," 58,600   "
HCV Ag/Ab miễn dịch bán tự động," 130,500   "
HCV Ag/Ab miễn dịch tự động," 130,500   "
Helicobacter pylori Ab miễn dịch bán tự động," 321,000   "
Helicobacter pylori Ag test nhanh," 171,100   "
HEV Ab test nhanh," 130,500   "
HEV IgG miễn dịch bán tự động," 336,000   "
HEV IgM miễn dịch bán tự động," 336,000   "
HEV IgM test nhanh," 130,500   "
HIV Ab miễn dịch bán tự động," 116,400   "
HIV Ab test nhanh," 58,600   "
HIV Ag/Ab miễn dịch bán tự động," 142,500   "
HIV Ag/Ab miễn dịch tự động," 142,500   "
HIV Ag/Ab test nhanh," 107,300   "
Holter điện tâm đồ," 215,800   "
Holter huyết áp," 215,800   "
Hỗ trợ hô hấp xâm nhập qua nội khí quản [theo giờ thực tế]," 625,000   "
Hồi phục nhịp xoang cho người bệnh loạn nhịp bằng máy sốc điện," 532,400   "
Hồng cầu trong phân test nhanh," 71,600   "
"Hồng cầu, bạch cầu trong phân soi tươi"," 41,700   "
"Hút buồng tử cung do rong kinh, rong huyết"," 236,500   "
Hút dịch khớp gối," 129,600   "
Hút dịch khớp gối dưới hướng dẫn của siêu âm," 144,900   "
Hút đờm hầu họng," 14,100   "
"Hút đờm khí phế quản ở người bệnh sau đặt nội khí quản, mở khí quản, thở máy"," 14,100   "
Hút đờm qua ống nội khí quản bằng catheter một lần," 373,600   "
Hút đờm qua ống nội khí quản/canuyn mở khí quản bằng ống thông kín (có thở máy) (một lần hút)," 373,600   "
Hút đờm qua ống nội khí quản/canuyn mở khí quản bằng ống thông một lần ở người bệnh có thở máy (một lần hút)," 14,100   "
Hút đờm qua ống nội khí quản/canuyn mở khí quản bằng ống thông một lần ở người bệnh không thở máy (một lần hút)," 14,100   "
Hút nang bao hoạt dịch," 129,600   "
Hút nang bao hoạt dịch dưới hướng dẫn của siêu âm," 144,900   "
Hút ổ viêm/áp xe phần mềm," 126,700   "
Hút ổ viêm/áp xe phần mềm dưới hướng dẫn của siêu âm," 171,900   "
"Hút rửa mũi, xoang sau mổ"," 153,600   "
Huyết đồ (bằng máy đếm laser)," 74,600   "
Huyết đồ (bằng máy đếm tổng trở)," 74,600   "
Huyết đồ (bằng phương pháp thủ công)," 70,800   "
"Influenza virus A, B test nhanh"," 185,700   "
Kéo nắn cột sống cổ," 54,800   "
Kéo nắn cột sống thắt lưng," 54,800   "
Kỹ thuật điều trị bàn chân khoèo bẩm sinh theo phương pháp Ponsetti [bột liền]," 257,000   "
Kỹ thuật kéo nắn trị liệu," 54,800   "
Kỹ thuật tập đứng và đi cho người bệnh liệt nửa người," 59,300   "
Kỹ thuật tập sử dụng và điều khiển xe lăn," 33,400   "
Kỹ thuật tập tay và bàn tay cho người bệnh liệt nửa người," 51,800   "
Kỹ thuật thông tiểu ngắt quãng trong phục hồi chức năng tủy sống," 162,700   "
Kỹ thuật xoa bóp toàn thân," 64,900   "
Kỹ thuật xoa bóp vùng," 51,300   "
Khâu cầm máu ổ loét dạ dày," 3,993,400   "
"Khâu cầm máu, thắt mạch máu để cấp cứu chảy máu trong bỏng sâu"," 213,400   "
"Khâu cò mi, tháo cò"," 452,400   "
Khâu củng mạc," 1,322,100   "
Khâu da mi [gây mê]," 1,595,200   "
Khâu da mi đơn giản," 897,100   "
Khâu giác mạc [đơn thuần]," 799,600   "
Khâu kết mạc [gây mê]," 1,595,200   "
"Khâu lại mép mổ giác mạc, củng mạc"," 799,600   "
Khâu lỗ thủng dạ dày tá tràng," 3,993,400   "
"Khâu lỗ thủng dạ dày, tá tràng đơn thuần"," 3,993,400   "
Khâu lỗ thủng đại tràng," 3,993,400   "
Khâu lỗ thủng hoặc khâu vết thương ruột non," 3,993,400   "
"Khâu lỗ thủng, vết thương trực tràng"," 3,993,400   "
Khâu phủ kết mạc," 698,800   "
Khâu phục hồi bờ mi," 813,600   "
"Khâu phục hồi rách cổ tử cung, âm đạo"," 1,663,600   "
"Khâu phục hồi tổn thương đơn giản miệng, họng"," 1,075,700   "
Khâu rách cùng đồ âm đạo," 2,119,400   "
"Khâu tổn thương gân gấp vùng I, III, IV, V"," 3,302,900   "
Khâu tử cung do nạo thủng," 3,054,800   "
Khâu vết rách vành tai," 194,700   "
"Khâu vết thương âm hộ, âm đạo"," 289,500   "
"Khâu vết thương đơn giản vùng đầu, mặt, cổ [tổn thương nông chiều dài < l0 cm]"," 194,700   "
Khâu vết thương lách," 3,433,300   "
Khâu vết thương phần mềm dài dưới 10 cm [tổn thương nông]," 194,700   "
Khâu vết thương phần mềm dài trên 10 cm  [tổn thương nông]," 269,500   "
Khâu vết thương phần mềm vùng đầu cổ [ tổn thương nông chiều dài < l0 cm]," 194,700   "
Khâu vết thương thành bụng," 2,396,200   "
Khâu vết thương vùng môi," 1,509,500   "
Khâu vòng cổ tử cung," 582,500   "
Khí dung đường thở ở người bệnh nặng," 27,500   "
Khí dung mũi họng," 27,500   "
Khí dung thuốc cấp cứu," 27,500   "
Khí dung thuốc cấp cứu (một lần)," 27,500   "
Khí dung thuốc giãn phế quản," 27,500   "
Khí dung thuốc qua thở máy (một lần)," 27,500   "
Khí dung thuốc thở máy," 27,500   "
Khoét chóp cổ tử cung," 3,019,800   "
Làm hậu môn nhân tạo," 2,683,900   "
Làm hậu môn nhân tạo trẻ lớn," 2,683,900   "
"Làm lại thành âm đạo, tầng sinh môn"," 3,116,800   "
"Làm lại vết mổ thành bụng (bục, tụ máu, nhiễm khuẩn...) sau phẫu thuật sản phụ khoa"," 2,833,400   "
Làm Proetz," 69,300   "
Làm thuốc tai," 22,000   "
Làm thuốc vết khâu tầng sinh môn nhiễm khuẩn," 94,600   "
Laser châm," 52,100   "
Lấy calci đông dưới kết mạc," 40,900   "
Lấy calci kết mạc," 40,900   "
Lấy cao răng [hai hàm]," 159,100   "
Lấy dị vật âm đạo," 653,700   "
"Lấy dị vật giác mạc [giác mạc nông, một mắt, gây mê]"," 727,900   "
