Ten dich vu,Gia (VND)
Phẫu thuật nội soi u thượng thận hoặc nang thận ,"4,170,000"
Phẫu thuật lấy sỏi thận hoặc sỏi niệu quản hoặc sỏi bàng quang ,"4,098,000"
Phẫu thuật cắt niệu quản hoặc tạo hình niệu quản hoặc tạo hình bể thận (do bệnh lý hoặc chấn thương),"5,390,000"
Phẫu thuật cắt túi sa niệu quản bằng nội soi,"3,044,000"
Phẫu thuật cắt bàng quang ,"5,305,000"
Phẫu thuật cắt u bàng quang ,"5,434,000"
Phẫu thuật nội soi cắt u bàng quang ,"4,565,000"
"Phẫu thuật nội soi cắt bàng quang, tạo hình bàng quang","5,818,000"
Phẫu thuật nội soi cắt cổ bàng quang ,"4,565,000"
Phẫu thuật đóng dò bàng quang ,"4,415,000"
Điều trị u xơ tiền liệt tuyến bằng laser,"2,694,000"
Nội soi cắt đốt u lành tuyến tiền liệt qua đường niệu đạo (TORP),"2,694,000"
Phẫu thuật bóc u xơ tiền liệt tuyến ,"4,947,000"
Phẫu thuật cắt tuyến tiền liệt qua nội soi,"3,950,000"
Phẫu thuật điều trị các bệnh lý hoặc chấn thương niệu đạo khác,"4,151,000"
"Phẫu thuật hạ tinh hoàn ẩn,  tinh hoàn lạc chỗ hoặc cắt bỏ tinh hoàn ","2,321,000"
Phẫu thuật nội soi đặt Sonde JJ ,"1,751,000"
Phẫu thuật tạo hình dương vật ,"4,235,000"
Đặt prothese cố định sàn chậu vào mỏm nhô xương cụt ,"3,562,000"
Tán sỏi ngoài cơ thể bằng sóng xung (thủy điện lực),"2,388,000"
Tán sỏi qua nội soi (sỏi thận hoặc sỏi niệu quản hoặc sỏi bàng quang),"1,279,000"
Tiêu hóa,
Phẫu thuật cắt các u lành thực quản,"5,441,000"
Phẫu thuật cắt thực quản ,"7,283,000"
Phẫu thuật cắt thực quản qua nội soi ngực và bụng,"5,814,000"
Phẫu thuật đặt Stent thực quản ,"5,168,000"
"Phẫu thuật nội soi điều trị trào ngược thực quản, dạ dày","5,964,000"
Phẫu thuật tạo hình thực quản ,"7,548,000"
Phẫu thuật nội soi tạo hình thực quản ,"5,964,000"
Phẫu thuật cắt bán phần dạ dày ,"4,913,000"
Phẫu thuật cắt dạ dày ,"7,266,000"
Phẫu thuật nội soi cắt dạ dày ,"5,090,000"
Phẫu thuật nội soi khâu thủng dạ dày  ,"2,896,000"
Phẫu thuật nội soi cắt dây thần kinh X trong điều trị loét dạ dày,"3,241,000"
Phẫu thuật bệnh phình đại tràng bẩm sinh 1 thì,"2,944,000"
Phẫu thuật cắt đại tràng hoặc phẫu thuật kiểu Harman,"4,470,000"
Phẫu thuật cắt dây chằng gỡ dính ruột,"2,498,000"
Phẫu thuật cắt nối ruột,"4,293,000"
Phẫu thuật nội soi cắt nối ruột,"4,241,000"
Phẫu thuật cắt ruột non,"4,629,000"
Phẫu thuật cắt ruột thừa ,"2,561,000"
Phẫu thuật nội soi cắt ruột thừa,"2,564,000"
"Phẫu thuật cắt trực tràng đường bụng, tầng sinh môn","6,933,000"
Phẫu thuật dị tật teo hậu môn trực tràng 1 thì,"4,661,000"
Phẫu thuật nội soi cố định trực tràng ,"4,276,000"
Phẫu thuật nội soi ung thư đại hoặc trực tràng ,"3,316,000"
Phẫu thuật dẫn lưu trong (nối tắt) hoặc dẫn lưu ngoài,"2,664,000"
Phẫu thuật khâu lỗ thủng tiêu hóa hoặc lấy dị vật ống tiêu hóa hoặc đẩy bả thức ăn xuống đại tràng,"3,579,000"
Phẫu thuật cắt gan ,"8,133,000"
Phẫu thuật nội soi cắt gan ,"5,648,000"
Phẫu thuật cắt gan mở có sử dụng thiết bị kỹ thuật cao ,"6,728,000"
Phẫu thuật điều trị bệnh lý gan hoặc mật khác ,"4,699,000"
Phẫu thuật nội soi điều trị bệnh lý gan mật khác,"3,316,000"
Phẫu thuật khâu vết thương gan hoặc chèn gạc cầm máu ,"5,273,000"
Phẫu thuật cắt túi mật ,"4,523,000"
Phẫu thuật nội soi cắt túi mật ,"3,093,000"
Phẫu thuật lấy sỏi ống mật chủ ,"4,499,000"
Phẫu thuật lấy sỏi ống mật phức tạp  ,"6,827,000"
Phẫu thuật nội soi cắt túi mật - mở ống mật chủ lấy sỏi và nối mật - ruột ,"3,816,000"
Phẫu thuật nội soi cắt nang ống mật chủ ,"4,464,000"
Phẫu thuật nội soi lấy sỏi mật hay dị vật đường mật,"3,316,000"
Tán sỏi trong mổ nội soi đường mật và tán sỏi qua đường hầm Kehr ,"4,151,000"
Phẫu thuật cắt cơ Oddi và nong đường mật qua ERCP,"3,456,000"
Phẫu thuật nối mật ruột,"4,399,000"
Phẫu thuật cắt khối tá tụy,"10,817,000"
Phẫu thuật nội soi cắt khối tá tụy có sử dụng máy cắt nối ,"10,110,000"
Phẫu thuật cắt lách ,"4,472,000"
Phẫu thuật nội soi cắt lách ,"4,390,000"
Phẫu thuật cắt thân tụy hoặc cắt đuôi tụy ,"4,485,000"
Phẫu thuật cắt u phúc mạc hoặc u sau phúc mạc,"5,712,000"
Phẫu thuật nạo vét hạch ,"3,817,000"
Phẫu thuật u trong ổ bụng ,"4,670,000"
Phẫu thuật nội soi cắt u trong ổ bụng ,"3,680,000"
Phẫu thuật thăm dò ổ bụng hoặc mở thông dạ dày hoặc mở thông hổng tràng hoặc làm hậu môn nhân tạo ,"2,514,000"
Phẫu thuật thoát vị bẹn hoặc thoát vị đùi hoặc thoát vị thành bụng,"3,258,000"
Phẫu thuật dẫn lưu áp xe trong ổ bụng ,"2,832,000"
Phẫu thuật cắt trĩ hoặc điều trị nứt kẽ hậu môn hoặc điều trị áp xe rò hậu môn ,"2,562,000"
Phẫu thuật điều trị trĩ kỹ thuật cao (phương pháp Longo) ,"2,254,000"
Cắt cơ Oddi hoặc dẫn lưu mật qua nội soi tá tràng,"2,428,000"
Cắt niêm mạc ống tiêu hoá qua nội soi điều trị ung thư sớm,"3,928,000"
Cắt polyp ống tiêu hoá (thực quản hoặc dạ dầy hoặc đại tràng hoặc trực tràng),"1,038,000"
Đặt stent đường mật hoặc tụy dưới hướng dẫn của siêu âm,"1,885,000"
Lấy dị vật ống tiêu hoá qua nội soi,"1,696,000"
Lấy sỏi hoặc giun đường mật qua nội soi tá tràng,"3,396,000"
Mở thông dạ dày qua nội soi,"2,697,000"
Nong đường mật qua nội soi tá tràng,"2,238,000"
Cắt phymosis,"237,000"
"Chích rạch nhọt, Apxe nhỏ dẫn lưu ","186,000"
Tháo lồng ruột bằng hơi hay baryte,"137,000"
Thắt các búi trĩ hậu môn ,"277,000"
"Xương, cột sống, hàm mặt",
Cố định gãy xương sườn,"49,900"
"Nắn có gây mê, bó bột bàn chân ngựa vẹo vào, bàn chân bẹt hoặc tật gối cong lõm trong hay lõm ngoài (bột liền)","714,000"
"Nắn có gây mê, bó bột bàn chân ngựa vẹo vào, bàn chân bẹt hoặc tật gối cong lõm trong hay lõm ngoài (bột tự cán)","529,000"
Nắn trật khớp háng (bột liền),"644,000"
Nắn trật khớp háng (bột tự cán),"274,000"
Nắn trật khớp khuỷu chân hoặc khớp cổ chân hoặc khớp gối (bột liền),"259,000"
Nắn trật khớp khuỷu chân hoặc khớp cổ chân hoặc khớp gối (bột tự cán),"159,000"
Nắn trật khớp khuỷu tay hoặc khớp xương đòn hoặc khớp hàm (bột liền),"399,000"
Nắn trật khớp khuỷu tay hoặc khớp xương đòn hoặc khớp hàm (bột tự cán),"221,000"
Nắn trật khớp vai (bột liền),"319,000"
Nắn trật khớp vai (bột tự cán),"164,000"
"Nắn, bó bột bàn chân hoặc bàn tay (bột liền)","234,000"
"Nắn, bó bột bàn chân hoặc bàn tay (bột tự cán)","162,000"
"Nắn, bó bột gãy xương cẳng tay (bột liền)","335,000"
"Nắn, bó bột gãy xương cẳng tay (bột tự cán)","212,000"
"Nắn, bó bột trật khớp háng bẩm sinh (bột liền)","714,000"
"Nắn, bó bột trật khớp háng bẩm sinh (bột tự cán)","324,000"
"Nắn, bó bột xương cẳng chân (bột liền)","335,000"
"Nắn, bó bột xương cẳng chân (bột tự cán)","254,000"
"Nắn, bó bột xương cánh tay (bột liền)","335,000"
"Nắn, bó bột xương cánh tay (bột tự cán)","254,000"
"Nắn, bó bột xương đùi hoặc chậu hoặc cột sống (bột liền)","624,000"
"Nắn, bó bột xương đùi hoặc chậu hoặc cột sống (bột tự cán)","344,000"
"Nắn, bó gẫy xương đòn","118,000"
"Nắn, bó gẫy xương gót","144,000"
"Nắn, bó vỡ xương bánh chè không có chỉ định mổ","144,000"
Phẫu thuật cắt cụt chi ,"3,741,000"
Phẫu thuật chuyển gân điều trị cò ngón tay do liệt vận động ,"2,925,000"
Phẫu thuật thay khớp vai,"6,985,000"
Phẫu thuật chỉnh bàn chân khèo ,"2,829,000"
Phẫu thuật chuyển gân điều trị bàn chân rủ do liệt vận động ,"2,925,000"
Phẫu thuật đóng cứng khớp cổ chân,"2,106,000"
Phẫu thuật làm vận động khớp gối ,"3,151,000"
Phẫu thuật nội soi khớp gối hoặc khớp háng hoặc khớp vai hoặc cổ chân,"3,250,000"
Phẫu thuật nội soi tái tạo dây chằng ,"4,242,000"
Phẫu thuật tạo hình khớp háng,"3,250,000"
Phẫu thuật thay khớp gối bán phần ,"4,622,000"
Phẫu thuật thay khớp háng bán phần,"3,750,000"
Phẫu thuật thay toàn bộ khớp gối ,"5,122,000"
Phẫu thuật thay toàn bộ khớp háng ,"5,122,000"
Phẫu thuật đặt lại khớp găm kim cố định ,"3,985,000"
Phẫu thuật làm cứng khớp,"3,649,000"
Phẫu thuật điều trị xơ cứng gân cơ hoặc xơ cứng khớp ,"3,570,000"
Phẫu thuật gỡ dính khớp hoặc làm sạch khớp,"2,758,000"
Phẫu thuật ghép chi ,"6,153,000"
Phẫu thuật ghép xương ,"4,634,000"
Phẫu thuật thay đoạn xương ghép bảo quản bằng kĩ thuật cao,"4,622,000"
Phẫu thuật kéo dài chi ,"4,672,000"
Phẫu thuật kết hợp xương bằng nẹp vít ,"3,750,000"
Phẫu thuật kết hợp xương trên màn hình tăng sáng ,"5,122,000"
Phẫu thuật lấy bỏ u xương,"3,746,000"
Phẫu thuật nối gân hoặc kéo dài gân (tính 1 gân ),"2,963,000"
Phẫu thuật nội soi tái tạo gân ,"4,242,000"
Phẫu thuật tạo hình sọ mặt (bệnh lý),"5,589,000"
"Phẫu thuật ung thư biểu mô tế bào đáy hoặc tế bào gai vùng mặt + tạo hình vạt da, đóng khuyết da bằng phẫu thuật tạo hình ","3,789,000"
Rút đinh hoặc tháo phương tiện kết hợp xương ,"1,731,000"
"Phẫu thuật cố định cột sống bằng DIAM, SILICON, nẹp chữ U, Aparius","7,134,000"
Phẫu thuật điều trị cong vẹo cột sống (tính cho 1 lần phẫu thuật ),"8,871,000"
Phẫu thuật nẹp vít cột sống cổ,"5,197,000"
Phẫu thuật nẹp vít cột sống thắt lưng ,"5,328,000"
Phẫu thuật tạo hình thân đốt sống bằng phương pháp bơm xi măng ,"5,413,000"
Phẫu thuật thay đốt sống ,"5,613,000"
Phẫu thuật thoát vị đĩa đệm cột sống thắt lưng ,"5,025,000"
"Phẫu thuật cắt lọc nạo viêm phần mềm hoặc sửa mỏm cụt ngón tay, chân hoặc cắt cụt ngón tay, chân (tính 1 ngón)","2,887,000"
Phẫu thuật nối dây thần kinh (tính 1 dây),"2,973,000"
Phẫu thuật tạo hình bằng các vạt da có cuống mạch liền,"3,325,000"
Phẫu thuật vá da lớn diện tích ≥10 cm2,"4,228,000"
Phẫu thuật vá da nhỏ diện tích < 10 cm2,"2,790,000"
Phẫu thuật vết thương phần mềm hoặc rách da đầu ,"2,598,000"
Phẫu thuật vết thương phần mềm phức tạp,"4,616,000"
Phẫu thuật vi phẫu chuyển vạt da có cuống mạch ,"4,957,000"
Phẫu thuật vi phẫu nối mạch chi ,"6,579,000"
Tạo hình khí-phế quản,"12,173,000"
"Các phẫu thuật, thủ thuật còn lại khác chuyên khoa ngoại",
Phẫu thuật loại đặc biệt,"4,728,000"
Phẫu thuật loại I,"2,851,000"
Phẫu thuật loại II,"1,965,000"
Phẫu thuật loại III,"1,242,000"
Thủ thuật loại đặc biệt,"979,000"
Thủ thuật loại I,"545,000"
Thủ thuật loại II,"371,000"
Thủ thuật loại III,"180,000"
PHỤ SẢN,
Bóc nang tuyến Bartholin,"1,274,000"
Bóc nhân ung thư nguyên bào nuôi di căn âm đạo,"2,721,000"
Bóc nhân xơ vú,"984,000"
Cắt âm hộ + vét hạch bẹn hai bên,"3,726,000"
Cắt bỏ âm hộ đơn thuần,"2,761,000"
Cắt chỉ khâu vòng cổ tử cung,"117,000"
Cắt cổ tử cung trên bệnh nhân đã mổ cắt tử cung bán phần,"4,109,000"
Cắt cổ tử cung trên bệnh nhân đã mổ cắt tử cung bán phần đường âm đạo kết hợp nội soi,"5,550,000"
Cắt u thành âm đạo,"2,048,000"
"Cắt u tiểu khung thuộc tử cung, buồng trứng to, dính, cắm sâu trong tiểu khung","6,111,000"
"Cắt vú theo phương pháp Patey, cắt khối u vú ác tính + vét hạch nách","4,803,000"
Chích áp xe tầng sinh môn,"807,000"
Chích áp xe tuyến Bartholin,"831,000"
Chích apxe tuyến vú ,"219,000"
Chích rạch màng trinh do ứ máu kinh,"790,000"
Chọc dẫn lưu dịch cổ chướng trong ung thư buồng trứng,"880,000"
Chọc dò màng bụng sơ sinh,"404,000"
Chọc dò túi cùng Douglas,"280,000"
Chọc nang buồng trứng đường âm đạo dưới siêu âm,"2,192,000"
Chọc ối,"722,000"
Dẫn lưu cùng đồ Douglas,"835,000"
Đặt mảnh ghép tổng hợp điều trị sa tạng vùng chậu,"6,045,000"
Điều trị tổn thương cổ tử cung bằng: đốt điện hoặc nhiệt hoặc laser  ,"159,000"
"Điều trị viêm dính tiểu khung bằng hồng ngoại, sóng ngắn","294,000"
Đỡ đẻ ngôi ngược,"1,002,000"
Đỡ đẻ thường ngôi chỏm,"706,000"
Đỡ đẻ từ sinh đôi trở lên,"1,227,000"
Đóng rò trực tràng - âm đạo hoặc rò tiết niệu - sinh dục,"4,113,000"
Forceps hoặc Giác hút sản khoa,"952,000"
Giảm đau trong đẻ bằng phương pháp gây tê ngoài màng cứng,"649,000"
Hút buồng tử cung do rong kinh rong huyết,"204,000"
Hút thai dưới siêu âm,"456,000"
Huỷ thai: cắt thai nhi trong ngôi ngang,"2,741,000"
"Huỷ thai: chọc óc, kẹp sọ, kéo thai","2,407,000"
"Khâu phục hồi rách cổ tử cung, âm đạo","1,564,000"
Khâu rách cùng đồ âm đạo,"1,898,000"
Khâu tử cung do nạo thủng,"2,782,000"
Khâu vòng cổ tử cung,"549,000"
Khoét chóp hoặc cắt cụt cổ tử cung,"2,747,000"
"Làm lại vết mổ thành bụng (bục, tụ máu, nhiễm khuẩn...) sau phẫu thuật sản phụ khoa","2,612,000"
Làm thuốc vết khâu tầng sinh môn nhiễm khuẩn,"85,600"
Lấy dị vật âm đạo,"573,000"
"Lấy dụng cụ tử cung, triệt sản nữ qua đường rạch nhỏ","2,860,000"
"Lấy khối máu tụ âm đạo, tầng sinh môn","2,248,000"
Mở bụng bóc nhân ung thư nguyên bào nuôi bảo tồn tử cung,"3,406,000"
Nạo hút thai trứng,"772,000"
"Nạo sót thai, nạo sót rau sau sẩy, sau đẻ","344,000"
Nội soi buồng tử cung can thiệp,"4,394,000"
Nội soi buồng tử cung chẩn đoán,"2,828,000"
Nội xoay thai,"1,406,000"
Nong buồng tử cung đặt dụng cụ chống dính,"580,000"
Nong cổ tử cung do bế sản dịch ,"281,000"
Nong đặt dụng cụ tử cung chống dính buồng tử cung,"174,000"
Phá thai bằng phương pháp nong và gắp từ tuần thứ 13 đến hết tuần thứ 18,"1,152,000"
Phá thai bằng thuốc cho tuổi thai từ 7 tuần đến hết 13 tuần ,"302,000"
Phá thai đến hết 7 tuần bằng phương pháp hút chân không,"384,000"
Phá thai đến hết 7 tuần bằng thuốc,"183,000"
Phá thai to từ 13 tuần đến 22 tuần bằng phương pháp đặt túi nước,"1,040,000"
Phá thai từ 13 tuần đến 22 tuần bằng thuốc ,"545,000"
Phá thai từ tuần thứ 7 đến hết 12 tuần bằng phương pháp hút chân không,"396,000"
Phẫu thuật bảo tồn tử cung do vỡ tử cung,"4,838,000"
"Phẫu thuật bóc khối lạc nội mạc tử cung ở tầng sinh môn, thành bụng","2,677,000"
Phẫu thuật cắt âm vật phì đại,"2,619,000"
"Phẫu thuật cắt lọc vết mổ, khâu lại tử cung sau mổ lấy thai","4,585,000"
"Phẫu thuật cắt một phần tuyến vú, cắt u vú lành tính","2,862,000"
"Phẫu thuật cắt polip buồng tử cung (đường bụng, đường âm đạo) ","3,668,000"
Phẫu thuật cắt polip cổ tử cung,"1,935,000"
Phẫu thuật cắt tinh hoàn lạc chỗ,"2,729,000"
Phẫu thuật cắt tử cung đường âm đạo ,"3,736,000"
Phẫu thuật cắt tử cung đường âm đạo có sự hỗ trợ của nội soi,"5,910,000"
"Phẫu thuật cắt tử cung tình trạng người bệnh nặng, viêm phúc mạc nặng, kèm vỡ tạng trong tiểu khung, vỡ tử cung phức tạp","9,564,000"
Phẫu thuật cắt tử cung và thắt động mạch hạ vị do chảy máu thứ phát sau phẫu thuật sản khoa,"7,397,000"
Phẫu thuật cắt ung thư­ buồng trứng + tử cung hoàn toàn + 2 phần phụ + mạc nối lớn,"6,130,000"
"Phẫu thuật cắt vách ngăn âm đạo, mở thông âm đạo","2,660,000"
Phẫu thuật chấn thương tầng sinh môn,"3,710,000"
Phẫu thuật chửa ngoài tử cung thể huyết tụ thành nang,"3,766,000"
Phẫu thuật chửa ngoài tử cung vỡ có choáng,"3,725,000"
Phẫu thuật Crossen ,"4,012,000"
"Phẫu thuật điều trị són tiểu (TOT, TVT)","5,385,000"
Phẫu thuật khối viêm dính tiểu khung,"3,322,000"
Phẫu thuật làm lại tầng sinh môn và cơ vòng do rách phức tạp ,"2,844,000"
"Phẫu thuật lấy thai có kèm các kỹ thuật cầm máu (thắt động mạch tử cung, mũi khâu B- lynch…)","4,202,000"
Phẫu thuật lấy thai lần đầu,"2,332,000"
Phẫu thuật lấy thai lần thứ 2 trở lên,"2,945,000"
"Phẫu thuật lấy thai trên người bệnh có bệnh truyền nhiễm (viêm gan nặng, HIV-AIDS, H5N1)","5,929,000"
Phẫu thuật lấy thai trên người bệnh có sẹo mổ bụng cũ phức tạp ,"4,027,000"
Phẫu thuật lấy thai trên người bệnh mắc bệnh toàn thân hoặc bệnh lý sản khoa,"4,307,000"
Phẫu thuật lấy thai và cắt tử cung trong rau cài răng lược,"7,919,000"
Phẫu thuật Lefort hoặc Labhart ,"2,783,000"
Phẫu thuật Manchester ,"3,681,000"
Phẫu thuật mở bụng bóc u xơ tử cung,"3,355,000"
Phẫu thuật mở bụng cắt góc tử cung,"3,507,000"
Phẫu thuật mở bụng cắt tử cung,"3,876,000"
Phẫu thuật mở bụng cắt tử cung hoàn toàn và vét hạch chậu,"6,145,000"
Phẫu thuật mở bụng cắt u buồng trứng hoặc cắt phần phụ,"2,944,000"
"Phẫu thuật mở bụng tạo hình vòi trứng, nối lại vòi trứng","4,750,000"
"Phẫu thuật mở bụng thăm dò, xử trí bệnh lý phụ khoa ","2,782,000"
"Phẫu thuật mở bụng xử trí viêm phúc mạc tiểu khung, viêm phần phụ, ứ mủ vòi trứng","4,289,000"
Phẫu thuật nội soi bóc u xơ tử cung,"6,116,000"
Phẫu thuật nội soi buồng tử cung cắt nhân xơ; polip; tách dính; cắt vách ngăn; lấy dị vật,"5,558,000"
Phẫu thuật nội soi cắt phần phụ,"5,071,000"
Phẫu thuật nội soi cắt tử cung,"5,914,000"
Phẫu thuật nội soi cắt tử cung hoàn toàn và vét hạch chậu ,"7,923,000"
Phẫu thuật nội soi cắt ung thư buồng trứng kèm cắt tử cung hoàn toàn + 2 phần phụ + mạc nối lớn ,"8,063,000"
Phẫu thuật nội soi điều trị vô sinh (soi buồng tử cung + nội soi ổ bụng),"6,023,000"
Phẫu thuật nội soi khâu lỗ thủng tử cung,"5,089,000"
Phẫu thuật nội soi lấy dụng cụ tử cung trong ổ bụng,"5,528,000"
Phẫu thuật nội soi ổ bụng chẩn đoán + tiêm MTX tại chỗ điều trị thai ngoài tử cung,"5,005,000"
Phẫu thuật nội soi ổ bụng chẩn đoán các bệnh lý phụ khoa,"4,963,000"
Phẫu thuật nội soi sa sinh dục nữ,"9,153,000"
Phẫu thuật nội soi treo buồng trứng,"5,546,000"
Phẫu thuật nội soi triệt sản nữ,"4,744,000"
Phẫu thuật nội soi vét hạch tiểu khung ,"6,533,000"
"Phẫu thuật nội soi xử trí viêm phúc mạc tiểu khung, viêm phần phụ, ứ mủ vòi trứng                                                                                                                                                                                                                                                                                                                                                                                                ","6,575,000"
Phẫu thuật Second Look trong ung thư buồng trứng,"4,083,000"
Phẫu thuật tạo hình âm đạo (nội soi kết hợp đường dưới),"5,976,000"
Phẫu thuật tạo hình âm đạo do dị dạng (đường dưới),"3,610,000"
"Phẫu thuật tạo hình tử cung (Strassman, Jones)","4,660,000"
Phẫu thuật thắt động mạch hạ vị trong cấp cứu sản phụ khoa,"4,867,000"
Phẫu thuật thắt động mạch tử cung trong cấp cứu sản phụ khoa,"3,342,000"
Phẫu thuật treo bàng quang và trực tràng sau mổ sa sinh dục,"4,121,000"
Phẫu thuật treo tử cung ,"2,859,000"
Phẫu thuật Wertheim (cắt tử cung tận gốc + vét hạch) ,"6,191,000"
"Sinh thiết cổ tử cung, âm hộ, âm đạo","382,000"
Sinh thiết gai rau,"1,149,000"
Sinh thiết hạch gác (cửa) trong ung thư vú,"2,207,000"
Soi cổ tử cung ,"61,500"
Soi ối,"48,500"
Thủ thuật LEEP (cắt cổ tử cung bằng vòng nhiệt điện),"1,127,000"
Tiêm hoá chất tại chỗ điều trị chửa ở cổ tử cung,"250,000"
Tiêm nhân Chorio,"238,000"
"Vi phẫu thuật tạo hình vòi trứng, nối lại vòi trứng","6,855,000"
"Xoắn hoặc cắt bỏ polype âm hộ, âm đạo, cổ tử cung","388,000"
"Các phẫu thuật, thủ thuật còn lại khác",
Phẫu thuật loại đặc biệt,"3,812,000"
Phẫu thuật loại I,"2,345,000"
Phẫu thuật loại II,"1,482,000"
Phẫu thuật loại III,"1,114,000"
Thủ thuật loại đặc biệt,"874,000"
Thủ thuật loại I,"587,000"
Thủ thuật loại II,"405,000"
Thủ thuật loại III,"188,000"
MẮT,
Bơm rửa lệ đạo ,"36,700"
Cắt bè áp MMC hoặc áp 5FU,"1,212,000"
Cắt bỏ túi lệ,"840,000"
Cắt dịch kính đơn thuần hoặc lấy dị vật nội nhãn,"1,234,000"
Cắt mộng áp Mytomycin,"987,000"
Cắt mống mắt chu biên bằng Laser,"312,000"
Cắt u bì kết giác mạc có hoặc không ghép kết mạc,"1,154,000"
Cắt u kết mạc không  vá,"755,000"
Chích chắp hoặc lẹo ,"78,400"
Chích mủ hốc mắt,"452,000"
"Chọc tháo dịch dưới hắc mạc, bơm hơi tiền phòng","1,112,000"
Chữa bỏng mắt do hàn điện,"29,000"
Chụp mạch ICG,"256,000"
Đánh bờ mi,"37,700"
Điện chẩm,"395,000"
Điện di điều trị (1 lần),"20,400"
Điện đông thể mi,"474,000"
Điện võng mạc,"94,000"
Điều trị Laser hồng ngoại; Tập nhược thị,"31,700"
"Điều trị một số bệnh võng mạc bằng laser (bệnh võng mạc tiểu đường, cao huyết áp, trẻ đẻ non…); Laser điều trị u nguyên bào võng mạc","406,000"
Đo độ dày giác mạc; Đếm tế bào nội mô giác mạc; Chụp  bản đồ giác mạc,"133,000"
Đo độ lác; Xác định sơ đồ song thị; Đo biên độ điều tiết; Đo thị giác 2 mắt; Đo thị giác tương phản,"63,800"
Đo đường kính giác mạc; đo độ lồi,"54,800"
Đo Javal ,"36,200"
Đo khúc xạ máy,"9,900"
Đo nhãn áp ,"25,900"
Đo thị lực khách quan,"73,000"
"Đo thị trường, ám điểm","28,800"
Đo tính công suất thủy tinh thể nhân tạo,"59,100"
Đốt lông xiêu,"47,900"
Ghép giác mạc (01 mắt),"3,324,000"
Ghép màng ối điều trị dính mi cầu hoặc loét giác mạc lâu liền hoặc thủng giác mạc,"1,249,000"
Ghép màng ối điều trị loét giác mạc,"1,040,000"
Gọt giác mạc ,"770,000"
Khâu cò mi,"400,000"
Khâu củng  mạc đơn thuần,"814,000"
Khâu củng giác mạc phức tạp,"1,234,000"
Khâu củng mạc phức tạp,"1,112,000"
"Khâu da mi, kết mạc mi bị rách - gây mê","1,440,000"
"Khâu da mi, kết mạc mi bị rách - gây tê","809,000"
Khâu giác mạc đơn thuần,"764,000"
Khâu giác mạc phức tạp,"1,112,000"
Khâu phục hồi bờ mi,"693,000"
"Khâu vết thương phần mềm, tổn thương  vùng mắt","926,000"
Khoét bỏ nhãn cầu,"740,000"
Lạnh đông đơn thuần phòng bong võng mạc,"1,724,000"
"Laser điều trị u máu mi, kết mạc, hốc mắt, bệnh võng mạc trẻ đẻ non, u nguyên bào võng mạc","1,444,000"
"Lấy dị vật giác mạc nông, một mắt (gây mê)","665,000"
"Lấy dị vật giác mạc nông, một mắt (gây tê)","82,100"
"Lấy dị vật giác mạc sâu, một mắt (gây mê)","862,000"
"Lấy dị vật giác mạc sâu, một mắt (gây tê)","327,000"
Lấy dị vật hốc mắt,"893,000"
Lấy dị vật kết mạc nông một mắt ,"64,400"
Lấy dị vật tiền phòng,"1,112,000"
Lấy huyết thanh đóng ống,"54,800"
Lấy sạn vôi kết mạc,"35,200"
Liệu pháp điều trị viêm kết mạc mùa xuân (áp tia β),"57,400"
Mở bao sau bằng Laser,"257,000"
Mổ quặm 1 mi  - gây mê,"1,235,000"
Mổ quặm 1 mi  - gây tê ,"638,000"
Mổ quặm 2 mi  - gây mê,"1,417,000"
Mổ quặm 2 mi  - gây tê ,"845,000"
Mổ quặm 3 mi  - gây tê,"1,068,000"
Mổ quặm 3 mi - gây mê,"1,640,000"
Mổ quặm 4 mi  - gây mê,"1,837,000"
Mổ quặm 4 mi  - gây tê ,"1,236,000"
Mở tiền phòng rửa máu hoặc mủ,"740,000"
Mộng tái phát phức tạp có ghép màng ối kết mạc,"940,000"
Múc nội nhãn (có độn hoặc không độn),"539,000"
Nặn tuyến bờ mi,"35,200"
Nâng sàn hốc mắt,"2,756,000"
Nghiệm pháp phát hiện Glôcôm,"107,000"
Nối thông lệ mũi 1 mắt,"1,040,000"
Phẫu thuật bong võng mạc kinh điển,"2,240,000"
Phẫu thuật cắt bao sau,"590,000"
Phẫu thuật cắt bè,"1,104,000"
Phẫu thuật cắt dịch kính và điều trị bong võng mạc (01 mắt),"2,943,000"
Phẫu thuật cắt màng đồng tử ,"934,000"
"Phẫu thuật cắt mộng ghép màng ối, kết mạc - gây mê ","1,477,000"
"Phẫu thuật cắt mộng ghép màng ối, kết mạc - gây tê","963,000"
Phẫu thuật cắt mống mắt chu biên,"520,000"
Phẫu thuật cắt thủy tinh thể,"1,212,000"
Phẫu thuật đặt IOL (1 mắt) ,"1,970,000"
Phẫu thuật đặt ống Silicon tiền phòng ,"1,512,000"
Phẫu thuật điều trị bệnh võng mạc trẻ đẻ non (2 mắt),"1,824,000"
Phẫu thuật đục thuỷ tinh thể bằng phương pháp Phaco (01 mắt),"2,654,000"
Phẫu thuật Epicanthus (1 mắt),"840,000"
Phẫu thuật hẹp khe mi,"643,000"
Phẫu thuật lác (1 mắt),"740,000"
Phẫu thuật lác (2 mắt),"1,170,000"
Phẫu thuật lác có Faden (1 mắt),"793,000"
"Phẫu thuật lấy thủy tinh thể ngoài bao, đặt IOL+ cắt bè (1 mắt)","1,812,000"
Phẫu thuật mộng đơn một mắt - gây mê,"1,439,000"
