Ten dich vu,Gia (VND)
"Phẫu thuật thay van động mạch chủ và động mạch chủ lên (Chưa bao gồm bộ tim phổi nhân tạo và dây chạy máy, vòng van và van tim nhân tạo, mạch máu nhân tạo, động mạch chủ nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch, quả lọc tách huyết tương và bộ dây dẫn, miếng vá siêu mỏng, dung dịch bảo vệ tạng.) [PT loại DB]","27,800,000"
"Phẫu thuật tạo hình van động mạch chủ (Chưa bao gồm bộ tim phổi nhân tạo và dây chạy máy, vòng van và van tim nhân tạo, mạch máu nhân tạo, động mạch chủ nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch, quả lọc tách huyết tương và bộ dây dẫn, miếng vá siêu mỏng, dung dịch bảo vệ tạng.) [PT loại DB]","27,800,000"
"Phẫu thuật thay hoặc tạo hình van hai lá kết hợp thay hoặc tạo hình van động mạch chủ (Chưa bao gồm bộ tim phổi nhân tạo và dây chạy máy, vòng van và van tim nhân tạo, mạch máu nhân tạo, động mạch chủ nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch, quả lọc tách huyết tương và bộ dây dẫn, miếng vá siêu mỏng, dung dịch bảo vệ tạng.) [PT loại DB]","27,800,000"
"Phẫu thuật tạo hình hoặc thay van ba lá đơn thuần (Chưa bao gồm bộ tim phổi nhân tạo và dây chạy máy, vòng van và van tim nhân tạo, mạch máu nhân tạo, động mạch chủ nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch, quả lọc tách huyết tương và bộ dây dẫn, miếng vá siêu mỏng, dung dịch bảo vệ tạng.) [PT loại DB]","27,800,000"
"Phẫu thuật thay đoạn động mạch chủ lên ( Chưa bao gồm bộ tim phổi nhân tạo và dây chạy máy, động mạch chủ nhân tạo,van động mạch chủ nhân tạo, mạch máu nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch, quả lọc tách huyết tương và bộ dây dẫn, dung dịch bảo vệ tạng.) [PT loại DB]","30,300,000"
"Phẫu thuật thay động mạch chủ lên và quai động mạch chủ ( Chưa bao gồm bộ tim phổi nhân tạo và dây chạy máy, động mạch chủ nhân tạo,van động mạch chủ nhân tạo, mạch máu nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch, quả lọc tách huyết tương và bộ dây dẫn, dung dịch bảo vệ tạng.) [PT loại DB]","30,300,000"
"Phẫu thuật thay động mạch chủ lên, quai động mạch chủ và động mạch chủ xuống ( Chưa bao gồm bộ tim phổi nhân tạo và dây chạy máy, động mạch chủ nhân tạo,van động mạch chủ nhân tạo, mạch máu nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch, quả lọc tách huyết tương và bộ dây dẫn, dung dịch bảo vệ tạng.) [PT loại DB]","30,300,000"
Phẫu thuật cắt u nhày nhĩ trái [PT loại ĐB],"27,800,000"
Phẫu thuật cắt u cơ tim [PT loại ĐB],"27,800,000"
"Phẫu thuật cắt túi phồng thất trái (Chưa bao gồm bộ tim phổi nhân tạo và dây chạy máy, vòng van và van tim nhân tạo, mạch máu nhân tạo, động mạch chủ nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch, quả lọc tách huyết tương và bộ dây dẫn, miếng vá siêu mỏng, dung dịch bảo vệ tạng.) [PT loại DB]","27,800,000"
Phẫu thuật dẫn lưu dịch khoang màng tim [PT loại 2],"10,100,000"
Kỹ thuật chạy máy hỗ trợ tim phổi (ECMO) ở người lớn [Phẫu thuật đặt hệ thống tim phổi nhân tạo (ECMO)] [PT loại ĐB],"15,700,000"
"Kỹ thuật chạy máy hỗ trợ tim phổi (ECMO) ở người lớn [Thay dây, thay tim phổi (ECMO)] [PT loại ĐB]","9,700,000"
"Kỹ thuật chạy máy hỗ trợ tim phổi (ECMO) ở người lớn [Theo dõi, chạy tim phổi nhân tạo (ECMO) mỗi 8 giờ] [PT loại ĐB]","9,700,000"
Kỹ thuật chạy máy hỗ trợ tim phổi (ECMO) ở người lớn [Kết thúc và rút hệ thống ECMO] [PT loại ĐB],"10,900,000"
"Phẫu thuật thay đoạn động mạch chủ ngực ( Chưa bao gồm bộ tim phổi nhân tạo và dây chạy máy, động mạch chủ nhân tạo,van động mạch chủ nhân tạo, mạch máu nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch, quả lọc tách huyết tương và bộ dây dẫn, dung dịch bảo vệ tạng.) [PT loại DB]","30,300,000"
"Phẫu thuật bắc cầu động mạch chủ lên - động mạch lớn xuất phát từ quai động mạch chủ [Chưa bao gồm bộ tim phổi nhân tạo và dây chạy máy, động mạch chủ nhân tạo, mạch máu nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch, quả lọc tách huyết tương và bộ dây dẫn, dung dịch bảo vệ tạng, dây truyền dung dịch bảo vệ tạng.] [PT loại DB]","26,600,000"
Phẫu thuật bắc cầu điều trị thiếu máu mạn tính chi [Chưa bao gồm đoạn mạch nhân tạo.] [PT loại 1],"9,330,000"
"Phẫu thuật điều trị tắc động mạch chi cấp tính do huyết khối, mảnh sùi, dị vật [Chưa bao gồm đoạn mạch nhân tạo.] [PT loại 1]","9,330,000"
"Phẫu thuật bắc cầu động mạch chủ bụng – động mạch tạng ( Chưa bao gồm mạch máu nhân tạo, động mạch chủ nhân tạo) [PT loại 1]","16,000,000"
"Phẫu thuật bắc cầu các động mạch vùng cổ - nền cổ (cảnh – dưới đòn, cảnh – cảnh) [Chưa bao gồm bộ tim phổi nhân tạo và dây chạy máy, động mạch chủ nhân tạo, mạch máu nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch, quả lọc tách huyết tương và bộ dây dẫn, dung dịch bảo vệ tạng, dây truyền dung dịch bảo vệ tạng.] [PT loại DB]","26,600,000"
Phẫu thuật bắc cầu động mạch nách – động mạch đùi [Chưa bao gồm đoạn mạch nhân tạo.] [PT loại 1],"9,330,000"
Phẫu thuật điều trị bệnh suy – giãn tĩnh mạch chi dưới (Phẫu thuật loại 1),"9,330,000"
"Phẫu thuật điều trị phồng, giả phồng động mạch chi [PT loại 1]","9,330,000"
Phẫu thuật bắc cầu tĩnh mạch cửa – tĩnh mạch chủ dưới điều trị tăng áp lực tĩnh mạch cửa [PT ĐB],"12,000,000"
Phẫu thuật bệnh mạch máu có dùng máy tim phổi nhân tạo [PT loại ĐB],"27,800,000"
"Phẫu thuật cắt một thùy phổi bệnh lý [Chưa bao gồm máy cắt nối tự động, ghim khâu máy hoặc stapler] [PT loại DB]","13,300,000"
Phẫu thuật cắt phổi do ung thư kèm nạo vét hạch (Phẫu thuật đặc biệt),"13,300,000"
Phẫu thuật cắt u trung thất [PT loại ĐB],"16,000,000"
"Phẫu thuật cắt u nang phế quản [Chưa bao gồm máy cắt nối tự động, ghim khâu máy hoặc stapler] [PT loại 1]","16,000,000"
Phẫu thuật cắt u thành ngực [PT loại 2],"5,820,000"
"Phẫu thuật bóc màng phổi điều trị ổ cặn, dầy dính màng phổi [Chưa bao gồm các loại đinh nẹp vít, các loại khung, thanh nâng ngực và đai nẹp ngoài.] [PT loại DB]","8,540,000"
"Phẫu thuật điều trị lỗ dò phế quản [Chưa bao gồm các loại đinh nẹp vít, các loại khung, thanh nâng ngực và đai nẹp ngoài.] [PT loại DB]","8,540,000"
"Phẫu thuật cắt xương sườn do u xương sườn [Chưa bao gồm các loại đinh nẹp vít, các loại khung, thanh nâng ngực và đai nẹp ngoài.] [PT loại 1]","8,540,000"
"Phẫu thuật cắt xương sườn do viêm xương [Chưa bao gồm các loại đinh nẹp vít, các loại khung, thanh nâng ngực và đai nẹp ngoài.] [PT loại 1]","8,540,000"
"Phẫu thuật đánh xẹp ngực điều trị ổ cặn màng phổi [Chưa bao gồm các loại đinh nẹp vít, các loại khung, thanh nâng ngực và đai nẹp ngoài.] [PT loại 1]","8,540,000"
"Mở ngực thăm dò, sinh thiết (Phẫu thuật loại 1)","4,210,000"
"Phẫu thuật cắt – khâu kén khí phổi [Chưa bao gồm các loại đinh nẹp vít, các loại khung, thanh nâng ngực và đai nẹp ngoài.] [PT loại 1]","8,540,000"
"Phẫu thuật điều trị máu đông màng phổi [Chưa bao gồm các loại đinh nẹp vít, các loại khung, thanh nâng ngực và đai nẹp ngoài.] [PT loại 1]","8,540,000"
"Phẫu thuật lấy dị vật phổi – màng phổi [Chưa bao gồm các loại đinh nẹp vít, các loại khung, thanh nâng ngực và đai nẹp ngoài.] [PT loại 1]","8,540,000"
"Phẫu thuật điều trị bệnh lý mủ màng phổi [Chưa bao gồm các loại đinh nẹp vít, các loại khung, thanh nâng ngực và đai nẹp ngoài.] [PT loại 1]","8,540,000"
Mở ngực thăm dò (Phẫu thuật loại 2),"4,600,000"
"Mở ngực thăm dò, sinh thiết (Phẫu thuật loại 2)","4,600,000"
"Chụp và nút động mạch phế quản số hóa xóa nền [Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, TT loại DB]","20,000,000"
"Đặt máy tạo nhịp [Chưa bao gồm máy tạo nhịp, máy phá rung, TT loại DB]","10,600,000"
"Đặt máy tạo nhịp phá rung [Chưa bao gồm máy tạo nhịp, máy phá rung, TT loại DB]","10,600,000"
"Phẫu thuật nội soi cắt u trung thất nhỏ (< 5 cm) [Chưa bao gồm: máy cắt nối tự động, ghim khâu máy; hoặc Stapler.] [PT loại 1]","12,000,000"
"Phẫu thuật nội soi cắt u trung thất lớn (> 5 cm) [Chưa bao gồm: máy cắt nối tự động, ghim khâu máy; hoặc Stapler.] [PT loại DB]","16,000,000"
"Phẫu thuật đóng đường rò trong bệnh lý đường hầm động mạch chủ-thất trái [Chưa bao gồm bộ tim phổi nhân tạo và dây chạy máy, vòng van và van tim nhân tạo, mạch máu nhân tạo, động mạch chủ nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch, quả lọc tách huyết tương và bộ dây dẫn, miếng vá siêu mỏng, dung dịch bảo vệ tạng, dây truyền dung dịch bảo vệ tạng.] [PT loại DB]","26,600,000"
"Phẫu thuật bệnh lý ống động mạch ở trẻ em bằng mổ mở ( Chưa bao gồm mạch máu nhân tạo, động mạch chủ nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch.) [PT loại 1]","26,600,000"
"Phẫu thuật điều trị bệnh còn ống động mạch ở trẻ nhỏ ( Chưa bao gồm mạch máu nhân tạo, động mạch chủ nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch.) [PT loại 1]","24,000,000"
"Phẫu thuật tách hẹp van hai lá tim kín lần đầu ( Chưa bao gồm động mạch chủ nhân tạo, van động mạch chủ nhân tạo, mạch máu nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch.)","26,600,000"
"Phẫu thuật tách hẹp van hai lá tim kín lần hai ( Chưa bao gồm động mạch chủ nhân tạo, van động mạch chủ nhân tạo, mạch máu nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch. )","26,600,000"
Phẫu thuật cắt màng tim điều trị viêm màng ngoài tim co thắt [PT loại ĐB],"26,600,000"
Phẫu thuật điều trị viêm mủ màng tim [PT loại 1],"26,600,000"
"Phẫu thuật thay đoạn động mạch chủ trên thận [Chưa bao gồm bộ tim phổi nhân tạo và dây chạy máy, động mạch chủ nhân tạo,van động mạch chủ nhân tạo, mạch máu nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch, quả lọc tách huyết tương và bộ dây dẫn, dung dịch bảo vệ tạng, bộ dây truyền dung dịch liệt tim.] [PT loại DB]","26,600,000"
"Phẫu thuật thay đoạn động mạch chủ bụng trên và dưới thận [Chưa bao gồm bộ tim phổi nhân tạo và dây chạy máy, động mạch chủ nhân tạo,van động mạch chủ nhân tạo, mạch máu nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch, quả lọc tách huyết tương và bộ dây dẫn, dung dịch bảo vệ tạng, bộ dây truyền dung dịch liệt tim.] [PT loại DB]","26,600,000"
"Phẫu thuật điều trị hẹp khít động mạch cảnh do xơ vữa [Chưa bao gồm bộ tim phổi nhân tạo và dây chạy máy, động mạch chủ nhân tạo, mạch máu nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch, quả lọc tách huyết tương và bộ dây dẫn, dung dịch bảo vệ tạng, dây truyền dung dịch bảo vệ tạng.] [PT loại 1]","26,600,000"
"Phẫu thuật điều trị phồng động mạch cảnh [Chưa bao gồm bộ tim phổi nhân tạo và dây chạy máy, động mạch chủ nhân tạo, mạch máu nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch, quả lọc tách huyết tương và bộ dây dẫn, dung dịch bảo vệ tạng, dây truyền dung dịch bảo vệ tạng.] [PT loại 1]","26,600,000"
"Phẫu thuật điều trị thông động – tĩnh mạch cảnh [Chưa bao gồm bộ tim phổi nhân tạo và dây chạy máy, động mạch chủ nhân tạo, mạch máu nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch, quả lọc tách huyết tương và bộ dây dẫn, dung dịch bảo vệ tạng, dây truyền dung dịch bảo vệ tạng.] [PT loại DB]","26,600,000"
Đặt catheter tĩnh mạch trung tâm bù dịch điều trị sốc bỏng (Thủ thuật loại 1),"727,000"
Đặt catheter tĩnh mạch cảnh ngoài (Thủ thuật loại 2),"793,000"
Đặt catheter tĩnh mạch trung tâm một nòng dưới hướng dẫn của siêu âm,"727,000"
Đặt catheter tĩnh mạch trung tâm nhiều nòng (Thủ thuật loại 1),"727,000"
Đặt catheter tĩnh mạch trung tâm 01 nòng (Thủ thuật loại 1),"727,000"
"Đặt máy tạo nhịp tạm thời với điện cực trong buồng tim [Chưa bao gồm máy tạo nhịp, máy phá rung, TT loại 1]","4,000,000"
CAN THIỆP TIM MẠCH,
"Đặt stent khí phế quản [Chưa bao gồm stent, TT loại DB]","12,000,000"
"Đặt stent hẹp động mạch chủ [Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, keo nút mạch, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.] [TT loại DB]","20,000,000"
Thông tim chẩn đoán (Dưới DSA) [TT loại 1],"9,330,000"
"Đặt stent tĩnh mạch phổi [Nhi khoa, chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, stent, các vật liệu nút mạch, các loại ống thông hoặc vi ống thông, các loại dây dẫn hoặc vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, bộ dụng cụ lấy huyết khối, bộ dụng cụ bít (bộ thả dù, dù các loại), TT loại DB]","16,000,000"
"Đặt stent hẹp eo động mạch chủ [Nhi khoa, chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, keo nút mạch, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, TT loại DB]","20,000,000"
"Đặt stent động mạch ngoại biên [Nhi khoa, chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, keo nút mạch, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, TT loại DB]","20,000,000"
"Đặt stent động mạch thận [Nhi khoa, chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, stent, các vật liệu nút mạch, các loại ống thông hoặc vi ống thông, các loại dây dẫn hoặc vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, bộ dụng cụ lấy huyết khối, bộ dụng cụ bít (bộ thả dù, dù các loại), TT loại DB]","16,000,000"
"Đặt stent ống động mạch [Nhi khoa, chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, stent, các vật liệu nút mạch, các loại ống thông hoặc vi ống thông, các loại dây dẫn hoặc vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, bộ dụng cụ lấy huyết khối, bộ dụng cụ bít (bộ thả dù, dù các loại), TT loại DB]","16,000,000"
"Đặt stent phình động mạch chủ [Nhi khoa, chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, stent, các vật liệu nút mạch, các loại ống thông hoặc vi ống thông, các loại dây dẫn hoặc vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, bộ dụng cụ lấy huyết khối, bộ dụng cụ bít (bộ thả dù, dù các loại), TT loại DB]","16,000,000"
"Nong mạch/đặt stent mạch các loại  [Nhi khoa, chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, stent, các vật liệu nút mạch, các loại ống thông hoặc vi ống thông, các loại dây dẫn hoặc vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, bộ dụng cụ lấy huyết khối, bộ dụng cụ bít (bộ thả dù, dù các loại), TT loại DB]","16,000,000"
"Phẫu thuật điều trị các rối loạn nhịp tim [Chưa bao gồm bộ tim phổi nhân tạo và dây chạy máy, mạch máu nhân tạo, động mạch chủ nhân tạo, keo sinh học dùng trong phẫu thuật phình tách động mạch, quả lọc tách huyết tương và bộ dây dẫn, dung dịch bảo vệ tạng, bộ dây truyền dung dịch liệt tim.] [PT loại 1]","26,600,000"
Cắt màng ngoài tim trong viêm màng ngoài tim có mủ,"26,100,000"
"Đặt ống Stent chữa bí đái do phì đại tiền liệt tuyến [Chưa bao gồm sonde JJ, PT loại 1]","6,000,000"
Chụp động mạch não số hóa xóa nền (DSA) [TT loại 1],"9,330,000"
Chụp mạch vùng đầu mặt cổ số hóa xóa nền (DSA) [TT loại 1],"9,330,000"
Chụp động mạch chủ số hóa xóa nền (DSA) [TT loại 1],"9,330,000"
Chụp động mạch chậu số hóa xóa nền (DSA) [TT loại 1],"9,330,000"
"Chụp động mạch chi (trên, dưới) số hóa xóa nền (DSA) [TT loại 1]","9,330,000"
Chụp động mạch phổi số hóa xóa nền (DSA) [TT loại 1],"9,330,000"
Chụp động mạch phế quản số hóa xóa nền (DSA) [TT loại 1],"9,330,000"
Chụp các động mạch tủy [dưới DSA] [TT loại 1],"9,330,000"
"Chụp động mạch tạng (gan, lách, thận, tử cung, sinh dục..) số hóa xóa nền (DSA) [TT loại 1]","9,330,000"
Chụp động mạch mạc treo số hóa xóa nền (DSA) [TT loại 1],"9,330,000"
Chụp tĩnh mạch số hóa xóa nền (DSA) [TT loại 1],"9,330,000"
Chụp tĩnh mạch lách - cửa số hóa xóa nền (DSA) [TT loại 1],"9,330,000"
Chụp tĩnh mạch lách - cửa đo áp lực số hóa xóa nền (DSA) [TT loại 1],"9,330,000"
Chụp tĩnh mạch chi số hóa xóa nền (DSA) [TT loại 1],"9,330,000"
Chụp động mạch các loại chọc kim trực tiếp số hóa xóa nền (DSA) [TT loại 1],"9,330,000"
"Chụp, nong và đặt Stent động mạch chi (trên, dưới) số hóa xóa nền [Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, keo nút mạch, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.] [TT loại DB]","20,000,000"
"Chụp và điều trị lấy huyết khối qua ống thông điều trị tắc mạch chi số hóa xóa nền [Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, keo nút mạch, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.] [TT loại DB]","20,000,000"
"Chụp và đặt lưới lọc tĩnh mạch chủ số hóa xóa nền [Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, keo nút mạch, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.] [TT loại DB]","20,000,000"
"Chụp và nút mạch điều trị u gan số hóa xóa nền ( Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại. )","20,000,000"
"Chụp và nút động mạch gan số hóa xóa nền ( Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","20,000,000"
"Chụp nút mạch điều trị ung thư gan (TACE) ( Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","20,000,000"
"Chụp và nút hệ tĩnh mạch cửa gan số hóa xóa nền ( Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","20,000,000"
"Chụp và nút động mạch phế quản số hóa xóa nền ( Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","20,000,000"
"Chụp và can thiệp mạch phổi số hóa xóa nền ( Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","20,000,000"
"Chụp và nút mạch mạc treo (tràng trên, tràng dưới) số hóa xóa nền ( Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","20,000,000"
"Chụp và nút mạch điều trị u xơ tử cung số hóa xóa nền ( Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","20,000,000"
"Chụp và nút mạch điều trị lạc nội mạch trong cơ tử cung số hóa xóa nền ( Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","20,000,000"
"Chụp và nút động mạch tử cung số hóa xóa nền ( Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","20,000,000"
"Chụp và can thiệp mạch lách số hóa xóa nền ( Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","20,000,000"
"Chụp và can thiệp mạch tá tụy số hóa xóa nền [ Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, TT loại DB]","20,000,000"
"Chụp, nong và đặt stent động mạch mạc treo (tràng trên, tràng dưới) số hóa xóa nền [Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, TT loại DB]","20,000,000"
"Chụp, nong và đặt Stent động mạch thận số hóa xóa nền [Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, TT loại DB]","20,000,000"
"Chụp và nút dị dạng động mạch thận số hóa xóa nền ( Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","20,000,000"
"Chụp và nút mạch bằng hạt DC Bead gắn hóa chất điều trị u gan số hóa xóa nền ( Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","20,000,000"
"Chụp và nút động mạch điều trị cầm máu các tạng số hóa xóa nền ( Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","20,000,000"
"Chụp và nút phình động mạch não số hóa xóa nền [Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, keo nút mạch, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, hút huyết khối.] [PT loại 1]","24,000,000"
"Chụp và nút dị dạng thông động tĩnh mạch não số hóa xóa nền [Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, keo nút mạch, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, hút huyết khối.] [PT loại 1]","24,000,000"
"Chụp và nút thông động mạch cảnh xoang hang số hóa xóa nền [Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, keo nút mạch, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, hút huyết khối.] [TT loại DB]","24,000,000"
"Chụp và nút dị dạng thông động tĩnh mạch màng cứng số hóa xóa nền [Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, keo nút mạch, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, hút huyết khối.] [PT loại 1]","24,000,000"
"Chụp và nút động mạch đốt sống số hóa xóa nền [Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, keo nút mạch, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, hút huyết khối.] [TT loại DB]","24,000,000"
"Chụp, nong và đặt stent điều trị hẹp động mạch ngoài sọ (mạch cảnh, đốt sống) số hóa xóa nền [Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, keo nút mạch, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, hút huyết khối.] [PT loại 1]","25,300,000"
"Chụp và nong hẹp động mạch nội sọ số hóa xóa nền [Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, keo nút mạch, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, hút huyết khối.] [PT loại 1]","24,000,000"
"Chụp, nong và đặt Stent điều trị hẹp động mạch nội sọ số hóa xóa nền [Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, keo nút mạch, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, hút huyết khối.] [PT loại 1]","25,300,000"
"Chụp và bơm thuốc tiêu sợi huyết đường động mạch điều trị tắc động mạch não cấp số hóa xóa nền [Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, keo nút mạch, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, hút huyết khối.] [PT loại 1]","24,000,000"
"Chụp và can thiệp lấy huyết khối động mạch não số hóa xóa nền [Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, keo nút mạch, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, hút huyết khối.] [PT loại 1]","24,000,000"
