Ten dich vu,Gia (VND)
"Chụp nút mạch điều trị ung thư gan (TACE)","9226000"
"Chụp và nút hệ tĩnh mạch cửa gan số hóa xóa nền","9226000"
"Chụp và nút động mạch phế quản số hóa xóa nền (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","9226000"
"Chụp và can thiệp mạch phổi số hóa xóa nền (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","9226000"
"Chụp và nút mạch mạc treo (tràng trên, tràng dưới) số hóa xóa nền","9226000"
"Chụp và nút mạch điều trị u xơ tử cung số hóa xóa nền","9226000"
"Chụp và nút mạch điều trị lạc nội mạch trong cơ tử cung số hóa xóa nền","9226000"
"Chụp và nút động mạch tử cung số hóa xóa nền","9226000"
"Chụp và nút giãn tĩnh mạch tinh số hóa xóa nền","9226000"
"Chụp và nút giãn tĩnh mạch buồng trứng số hóa xóa nền","9226000"
"Chụp và can thiệp mạch lách số hóa xóa nền","9226000"
"Chụp và can thiệp mạch tá tụy số hóa xóa nền","9226000"
"Chụp, nong và đặt stent động mạch mạc treo (tràng trên, tràng dưới) số hóa xóa nền","9226000"
"Chụp, nong và đặt Stent động mạch thận số hóa xóa nền (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","9226000"
"Chụp và nút dị dạng động mạch thận số hóa xóa nền (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","9226000"
"Chụp và nút mạch bằng hạt DC Bead gắn hóa chất điều trị u gan số hóa xóa nền","9226000"
"Chụp và tạo luồng thông cửa chủ qua da (TIPS) số hóa xóa nền","9226000"
"Chụp và điều trị giãn tĩnh mạch dạ dày số hóa xóa nền","9226000"
"Chụp và điều trị giãn tĩnh mạch thực quản xuyên gan qua da số hóa xóa nền","9226000"
"Chụp và sinh thiết gan qua tĩnh mạch trên gan số hóa xóa nền","2213000"
"Chụp và nút động mạch điều trị cầm máu các tạng số hóa xóa nền","9226000"
"Chụp và nút dị dạng mạch các tạng số hóa xóa nền (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại.)","9226000"
"Chụp và bơm dược chất phóng xạ, hạt phóng xạ điều trị khối u số hóa xóa nền","9226000"
"Chụp và nút phình động mạch não số hóa xóa nền (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, hút huyết khối.)","9776000"
"Chụp và điều trị phình động mạch não bằng thay đổi dòng chảy số hóa xóa nền","9776000"
"Chụp và nút dị dạng thông động tĩnh mạch não số hóa xóa nền","9776000"
"Chụp và nút thông động mạch cảnh xoang hang số hóa xóa nền","9776000"
"Chụp và test nút động mạch não số hóa xóa nền","9776000"
"Chụp và nong hẹp động mạch nội sọ số hóa xóa nền","9776000"
"Chụp và can thiệp lấy huyết khối động mạch não số hóa xóa nền","9776000"
"Chụp và nút mạch điều trị u xơ mũi họng số hóa xóa nền","9776000"
"Chụp và nút mạch điều trị bệnh lý dị dạng mạch vùng đầu mặt cổ và hàm mặt số hóa xóa nền (Chưa bao gồm bóng nong, bộ bơm áp lực, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, hút huyết khối)","9776000"
"Bít thông liên nhĩ [dưới DSA] (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, bộ dụng cụ lấy huyết khối.)","6926000"
"Bít thông liên thất [dưới DSA] (Chưa bao gồm vật tư chuyên dụng dùng để can thiệp: bóng nong, stent, các vật liệu nút mạch, các vi ống thông, vi dây dẫn, các vòng xoắn kim loại, dụng cụ lấy dị vật, bộ dụng cụ lấy huyết khối.)","6926000"
"Vi nấm nuôi cấy và định danh hệ thống tự động","307000"
"Vi nấm nuôi cấy và định danh phương pháp thông thường","246000"
"Vi nấm soi tươi","43100"
"Taenia (Sán dây) soi tươi định danh","43100"
"Toxoplasma IgG miễn dịch tự động","123000"
"Toxoplasma IgM miễn dịch tự động","123000"
"Toxocara (Giun đũa chó, mèo) Ab miễn dịch tự động","306000"
"Strongyloides stercoralis (Giun lươn) Ab miễn dịch tự động","306000"
"Plasmodium (Ký sinh trùng sốt rét) Ag test nhanh","246000"
"Strongyloides stercoralis (Giun lươn) ấu trùng soi tươi","43100"
"Trứng giun, sán soi tươi","43100"
"Đơn bào đường ruột soi tươi.","43100"
"Rubella virus IgG miễn dịch tự động","123000"
"JEV IgM miễn dịch bán tự động","444000"
"Influenza virus A, B test nhanh","175000"
"EBV Real-time PCR","748000"
"EBV IgG miễn dịch tự động","191000"
"HSV 1+2 IgG miễn dịch tự động","159000"
"CMV IgG miễn dịch tự động","116000"
"HEV IgG miễn dịch tự động","321000"
"HEV IgG miễn dịch bán tự động","321000"
"HEV IgM miễn dịch bán tự động","321000"
"Salmonella Widal","184000"
"Mycoplasma pneumoniae Ab miễn dịch tự động (IgM)","172000"
"Mycoplasma pneumoniae Ab miễn dịch tự động (IgG)","258000"
"Chlamydia Ab miễn dịch tự động (IgG)","184000"
"Chlamydia Ab miễn dịch tự động (IgM)","184000"
"Neisseria meningitidis nuôi cấy, định danh và kháng thuốc","307000"
"Neisseria meningitidis nhuộm soi","70300"
"Neisseria gonorrhoeae nuôi cấy, định danh và kháng thuốc","307000"
"Neisseria gonorrhoeae nhuộm soi","70300"
"Vibrio cholerae nuôi cấy, định danh và kháng thuốc","307000"
"Vibrio cholerae soi tươi","70300"
"Mycobacterium tuberculosis Real-time PCR","370000"
"AFB trực tiếp nhuộm Ziehl-Neelsen","70300"
"Vi khuẩn kháng thuốc định lượng (MIC) (cho 1 loại kháng sinh)","191000"
"Vi khuẩn kháng thuốc hệ thống tự động","202000"
"Vi khuẩn kháng thuốc định tính","202000"
"Vi khuẩn nuôi cấy và định danh phương pháp thông thường","246000"
"Vi khuẩn test nhanh","246000"
"Vi khuẩn test nhanh (Latex dịch não tủy)","246000"
"Xét nghiệm xác định đột biến Thalassemia (phát hiện đồng thời 21 đột biến α- Thalassemia hoặc 22 đột biến β-Thalasemia) (alpha)","4405000"
"Xét nghiệm xác định đột biến Thalassemia (phát hiện đồng thời 21 đột biến α- Thalassemia hoặc 22 đột biến β-Thalasemia) (Beta)","4405000"
"Định nhóm máu tại giường","40200"
"Xét nghiệm tế bào học tủy xương (không bao gồm thủ thuật chọc hút tủy)","151000"
"Thủ thuật sinh thiết tủy xương (chưa bao gồm kim sinh thiết một lần)","253000"
"Thủ thuật sinh thiết tủy xương (bao gồm kim sinh thiết nhiều lần)","1383000"
"Thủ thuật sinh thiết tủy xương (sử dụng máy khoan cầm tay)","2689000"
"Xét nghiệm hồng cầu lưới (bằng phương pháp thủ công)","27200"
"Tìm ký sinh trùng sốt rét trong máu (bằng phương pháp thủ công)","37900"
"Tập trung bạch cầu","29600"
"Máu lắng (bằng phương pháp thủ công)","23700"
"Xét nghiệm tế bào trong nước dịch chẩn đoán tế bào học (não tuỷ, màng tim, màng phổi, màng bụng, dịch khớp, rửa phế quản…) bằng máy phân tích huyết học tự động","92900"
"Chụp ảnh màu tế bào qua kính hiển vi","20900"
"Xét nghiệm số lượng và độ tập trung tiểu cầu (bằng phương pháp thủ công)","35600"
"Xác định kháng nguyên k của hệ nhóm máu Kell (Kỹ thuật ống nghiệm)","61900"
"Xác định kháng nguyên s của hệ nhóm máu MNS (Kỹ thuật ống nghiệm)","226000"
"Phản ứng hòa hợp trong môi trường nước muối ở 22°C (Kỹ thuật ống nghiệm)","29600"
"Phản ứng hòa hợp trong môi trường nước muối ở 22°C (Kỹ thuật Scangel/Gelcard trên máy tự động)","69900"
"Phản ứng hoà hợp có sử dụng kháng globulin người (Kỹ thuật Scangel/Gelcard trên máy bán tự động)","76900"
"Phản ứng hoà hợp có sử dụng kháng globulin người (Kỹ thuật Scangel/Gelcard trên máy tự động)","76900"
"Định nhóm máu hệ ABO (Kỹ thuật ống nghiệm)","40200"
"Định nhóm máu hệ ABO bằng giấy định nhóm máu để truyền máu toàn phần, khối hồng cầu, khối bạch cầu","23700"
"Định nhóm máu hệ ABO bằng giấy định nhóm máu để truyền chế phẩm tiểu cầu hoặc huyết tương","21200"
"Định nhóm máu hệ Rh(D) (Kỹ thuật ống nghiệm)","32000"
"Xác định gen bằng kỹ thuật FISH","3356000"
"Công thức nhiễm sắc thể (NST) từ tế bào ối","1207000"
"FISH chẩn đoán NST XY","3356000"
"Xác định gen PML/ RARa bằng kỹ thuật RT-PCR (cho 1 gen)","878000"
"Rút máu để điều trị","256000"
"Định nhóm máu tại giường bệnh trước truyền máu (khối hồng cầu, khối bạch cầu)","23700"
"Định nhóm máu tại giường bệnh trước truyền máu (chế phẩm tiểu cầu hoặc huyết tương)","21200"
"Trao đổi huyết tương điều trị","878000"
"Lọc máu liên tục","2248000"
"Thủ thuật chọc tủy sống tiêm hóa chất nội tủy","114000"
"Phát hiện chất ức chế phụ thuộc thời gian và nhiệt độ đường đông máu nội sinh","366000"
"Phát hiện chất ức chế không phụ thuộc thời gian và nhiệt độ đường đông máu nội sinh","296000"
"Định lượng hoạt tính Protein S (PS activity)","237000"
"Định lượng kháng nguyên Protein S (PS antigen)","237000"
"Huyết đồ (bằng hệ thống tự động hoàn toàn)","154000"
"Xác định kháng nguyên Lea của hệ nhóm máu Lewis (Kỹ thuật ống nghiệm)","181000"
"Xác định kháng nguyên Leb của hệ nhóm máu Lewis (Kỹ thuật ống nghiệm)","211000"
"Phản ứng hòa hợp tiểu cầu (kỹ thuật pha rắn).","56900"
"Xác định bất đồng nhóm máu mẹ con (kỹ thuật ống nghiệm)","95000"
"Phân tích dấu ấn/CD/marker miễn dịch máu ngoại vi, hoặc dịch khác bằng kỹ thuật flow cytometry","400000"
"Phân tích dấu ấn/CD/marker miễn dịch mẫu tủy xương, hoặc mẫu hạch, hoặc mẫu tổ chức khác bằng kỹ thuật flow cytometry","439000"
"Định lượng CD25 (IL-2R) hòa tan trong huyết thanh bằng kỹ thuật ELISA","2241000"
"Xét nghiệm cặn dư phân","55400"
"Điện giải (Na, K, Cl) (niệu)","29500"
"Định lượng Amylase (niệu)","38200"
"Định lượng Axit Uric (niệu)","16400"
"Định lượng Canxi (niệu)","25000"
"Định lượng Catecholamin (niệu)","426000"
"Định lượng Phospho (niệu)","20700"
"Định lượng Methotrexat","404000"
"Định lượng Aldosteron (máu)","529000"
"Định lượng Anti CCP (Máu)","316000"
"Định lượng Beta Crosslap (Máu)","140000"
"Đo hoạt độ Cholinesterase (ChE) (Máu)","27300"
"Định lượng GH (Growth Hormone) [Máu]","164000"
"Định lượng IgA (Immunoglobuline A) (Máu)","65600"
"Định lượng IgG (Immunoglobuline G) (Máu)","65600"
"Định lượng IgM (Immunoglobuline M) (Máu)","65600"
"Định lượng Vancomycin (Máu)","529000"
"Định lượng Bilirubin toàn phần (dịch)","21800"
"Định lượng Cholesterol toàn phần (dịch chọc dò)","27300"
"Đo hoạt độ LDH (dịch chọc dò)","27300"
"Định lượng Protein (dịch chọc dò)","21800"
"Định lượng Triglycerid (dịch chọc dò)","27300"
"Xét nghiệm tế bào trong nước dịch chẩn đoán tế bào học (não tủy, màng tim, màng phổi, màng bụng, dịch khớp, rửa phế quản…) bằng phương pháp thủ công","56800"
"Định lượng Glucose (dịch não tuỷ)","13000"
"Định lượng Protein (dịch não tuỷ)","10900"
"Định lượng Glucose (dịch chọc dò)","13000"
"Xét nghiệm phát hiện đột biến gen thalassemia bằng kỹ thuật PCR","600000"
"Định lượng Pro-calcitonin (Máu)","404000"
"Xét nghiệm các loại dịch, nhuộm và chẩn đoán tế bào học","170000"
"Tế bào học dịch các tổn thương dạng nang.","170000"
"Xét nghiệm mô bệnh học thường quy cố định, chuyển, đúc, cắt, nhuộm…các bệnh phẩm sinh thiết","350000"
"Nhuộm hai màu Hematoxyline- Eosin","350000"
"Nhuộm Grocott","391000"
"Nhuộm miễn dịch huỳnh quang gián tiếp phát hiện kháng nguyên (1 kháng thể)","463000"
"Xét nghiệm lai tại chỗ gắn bạc hai màu (Dual-ISH).","4800000"
"Xét nghiệm sinh thiết tức thì bằng cắt lạnh.","569000"
"Xét nghiệm đột biến gen Her 2.","4700000"
"Xét nghiệm đột biến gen KRAS.","5300000"
"Định lượng IgE đặc hiệu với dị nguyên hô hấp ( Đối với 1 dị nguyên)","572000"
"Định lượng IgE đặc hiệu với dị nguyên thức ăn ( Đối với 1 dị nguyên)","572000"
"Định lượng IgE đặc hiệu chẩn đoán dị ứng thuốc (Đối với 1 loại thuốc)","572000"
"Kháng thể kháng SS-B (kháng Ro) (anti SS-B) bằng kỹ thuật ELISA","441000"
"Định lượng IL-6 (Interleukin 6) [Máu]","781000"
"Siêu âm màng phổi","90400"
"Siêu âm mắt [siêu âm thường qui]","88700"
"Siêu âm tuyến giáp","90400"
"Siêu âm các tuyến nước bọt","90400"
"Siêu âm cơ phần mềm vùng cổ mặt","90400"
"Siêu âm hạch vùng cổ","90400"
"Siêu âm hốc mắt","90400"
"Siêu âm qua thóp","90400"
"Siêu âm thành ngực (cơ, phần mềm thành ngực)","90400"
"Siêu âm các khối u phổi ngoại vi","90400"
"Siêu âm ổ bụng (gan mật, tụy, lách, thận, bàng quang)","90400"
"Siêu âm hệ tiết niệu (thận, tuyến thuợng thận, bàng quang, tiền liệt tuyến)","90400"
"Siêu âm tử cung phần phụ","90400"
"Siêu âm ống tiêu hóa (dạ dày, ruột non, đại tràng)","90400"
"Siêu âm khớp (gối, háng, khuỷu, cổ tay....)","90400"
"Siêu âm phần mềm (da, tổ chức dưới da, cơ..)","90400"
"Siêu âm tuyến vú hai bên","90400"
"Siêu âm tinh hoàn hai bên","90400"
"Siêu âm dương vật","90400"
"Siêu âm tại giường","90400"
"Siêu âm Doppler xuyên sọ","290000"
"Siêu âm tim Doppler","290000"
"Siêu âm tim thai qua thành bụng","290000"
"Siêu âm Doppler mạch máu ổ bụng [động mạch chủ, mạc treo tràng trên, thân tạng…]","290000"
"Siêu âm Doppler động mạch thận","290000"
"Siêu âm Doppler tĩnh mạch chậu, chủ duới","290000"
"Siêu âm Doppler động mạch, tĩnh mạch chi dưới","290000"
"Siêu âm cầu nối động mạch tĩnh mạch","290000"
"Doppler động mạch cảnh, Doppler xuyên sọ","290000"
"Siêu âm tim, màng tim qua thành ngực","290000"
"Siêu âm Doppler tim, van tim","290000"
"Chụp khu trú dị vật nội nhãn [số hóa 1 phim]","110900"
"Chụp Xquang sọ thẳng/nghiêng (1 phim)","110900"
"Chụp Xquang mặt thẳng nghiêng [1 phim]","110900"
"Chụp Xquang mặt thấp hoặc mặt cao (1 phim)","110900"
"Chụp Xquang sọ tiếp tuyến (1 phim)","110900"
"Chụp Xquang hốc mắt thẳng nghiêng [1phim]","110900"
"Chụp Xquang Blondeau (1 phim)","110900"
"Chụp Xquang hàm chếch một bên (1 phim)","110900"
"Chụp Xquang xương chính mũi nghiêng hoặc tiếp tuyến (1 phim)","110900"
"Chụp Xquang hố yên thẳng hoặc nghiêng (1phim)","110900"
"Chụp Xquang Schuller (số hóa 1 phim)","110900"
"Chụp Xquang khớp thái dương hàm (1 phim)","110900"
"Chụp Xquang cột sống cổ thẳng nghiêng (1 phim)","110900"
"Chụp Xquang cột sống cổ chếch hai bên (1 phim)","110900"
"Chụp Xquang cột sống cổ C1-C2 (1 phim)","110900"
"Chụp Xquang cột sống ngực thẳng nghiêng hoặc chếch (số hóa 1 phim)","110900"
"Chụp Xquang cột sống thắt lưng thẳng nghiêng (1 phim)","110900"
"Chụp Xquang cột sống thắt lưng chếch hai bên [1 phim]","110900"
"Chụp Xquang cột sống thắt lưng L5-S1 thẳng nghiêng [1 phim]","110900"
"Chụp Xquang cột sống thắt lưng động, gập ưỡn [1 phim]","110900"
"Chụp Xquang cột sống cùng cụt thẳng nghiêng [1 phim]","110900"
"Chụp Xquang xương đòn thẳng hoặc chếch","110900"
"Chụp Xquang khớp vai thẳng (1 phim)","110900"
"Chụp Xquang khớp vai nghiêng hoặc chếch (1 phim)","110900"
"Chụp Xquang xương bả vai thẳng nghiêng [1 phim]","110900"
"Chụp Xquang xương cánh tay thẳng nghiêng (1phim)","110900"
"Chụp Xquang khớp khuỷu thẳng, nghiêng hoặc chếch [1 phim]","110900"
"Chụp Xquang xương cẳng tay thẳng nghiêng (1 phim)","110900"
"Chụp Xquang xương cổ tay thẳng, nghiêng hoặc chếch [1 phim]","110900"
"Chụp Xquang xương bàn ngón tay thẳng, nghiêng hoặc chếch (1 phim)","110900"
"Chụp Xquang xương đùi thẳng nghiêng [1 phim]","110900"
"Chụp Xquang khớp gối thẳng, nghiêng hoặc chếch (1 phim)","110900"
"Chụp Xquang xương bánh chè và khớp đùi bánh chè [1 phim]","110900"
"Chụp Xquang xương cẳng chân thẳng nghiêng (1 phim)","110900"
"Chụp Xquang xương cổ chân thẳng, nghiêng hoặc chếch [1 phim]","110900"
"Chụp Xquang xương bàn, ngón chân thẳng, nghiêng hoặc chếch [1phim]","110900"
"Chụp Xquang xương gót thẳng nghiêng [1 phim]","110900"
"Chụp Xquang xương ức thẳng, nghiêng [1 phim]","110900"
"Chụp Xquang khớp ức đòn thẳng chếch [1 phim]","110900"
"Chụp Xquang tại giường","110900"
"Chụp Xquang tại phòng mổ","110900"
"Chụp Xquang phim đo sọ thẳng, nghiêng (Cephalometric) [1phim]","110900"
"Chụp Xquang bụng không chuẩn bị thẳng hoặc nghiêng (1 phim)","110900"
"Chụp Xquang ngực thẳng (1 phim)","110900"
"Chụp Xquang khung chậu thẳng","110900"
"Chụp Xquang khớp khuỷu gập (Jones hoặc Coyle)","110900"
"Chụp Xquang khớp háng thẳng hai bên","110900"
"Chụp Xquang khớp háng nghiêng","110900"
"Chụp Xquang ngực nghiêng hoặc chếch mỗi bên","110900"
"Chụp Xquang đỉnh phổi ưỡn","110900"
"Chụp khu trú dị vật nội nhãn [số hóa 2 phim]","142600"
"Chụp Xquang sọ thẳng nghiêng (2 phim)","142600"
"Chụp Xquang mặt thẳng nghiêng (2 phim)","142600"
"Chụp Xquang hốc mắt thẳng nghiêng (2 phim)","142600"
"Chụp Xquang Blondeau (2 phim)","142600"
"Chụp Xquang cột sống cổ thẳng nghiêng (2 phim)","142600"
"Chụp Xquang cột sống cổ chếch hai bên (2 phim)","142600"
"Chụp Xquang cột sống cổ C1-C2 (2 phim)","142600"
"Chụp Xquang cột sống ngực thẳng nghiêng hoặc chếch (2 phim)","142600"
"Chụp Xquang cột sống thắt lưng thẳng nghiêng (2 phim)","142600"
"Chụp Xquang cột sống thắt lưng chếch hai bên (2 phim)","142600"
"Chụp Xquang cột sống thắt lưng L5-S1 thẳng nghiêng (2 phim)","142600"
"Chụp CLVT sọ não không tiêm thuốc cản quang (từ 1-32 dãy) [Ngoài giờ]","885000"
"Chụp CLVT hàm mặt có dựng hình 3D (từ 1-32 dãy) [Ngoài giờ]","885000"
"Chụp cắt lớp vi tính lồng ngực không tiêm thuốc cản quang (từ 1-32 dãy) [Ngoài giờ]","885000"
"Chụp cắt lớp vi tính khớp thường quy không tiêm thuốc cản quang (từ 1-32 dãy) [Ngoài giờ]","885000"
"Chụp cắt lớp vi tính cột sống thắt lưng không tiêm thuốc cản quang (từ 1-32 dãy) [Ngoài giờ]","885000"
"Chụp cắt lớp vi tính cột sống ngực không tiêm thuốc cản quang(từ 1-32 dãy) [Ngoài giờ]","885000"
"Chụp cắt lớp vi tính cột sống cổ không tiêm thuốc cản quang (từ 1-32 dãy) [Ngoài giờ]","885000"
"Chụp cắt lớp vi tính bụng-tiểu khung thường quy (từ 1-32 dãy) [Ngoài giờ]","885000"
"Chụp Xquang cột sống thắt lưng động, gập ưỡn (2 phim)","142600"
"Chụp Xquang cột sống cùng cụt thẳng nghiêng (2 phim)","142600"
"Chụp Xquang xương bả vai thẳng nghiêng (2 phim)","142600"
"Chụp Xquang xương cánh tay thẳng nghiêng (2 phim)","142600"
"Chụp Xquang khớp khuỷu thẳng, nghiêng hoặc chếch (2 phim)","142600"
"Chụp Xquang xương cẳng tay thẳng nghiêng (2 phim)","142600"
"Chụp Xquang xương cổ tay thẳng, nghiêng hoặc chếch (2 phim)","142600"
"Chụp Xquang xương bàn ngón tay thẳng, nghiêng hoặc chếch (2 phim)","142600"
"Chụp Xquang xương đùi thẳng nghiêng [2 phim]","142600"
"Chụp Xquang khớp gối thẳng, nghiêng hoặc chếch (2 phim)","142600"
"Chụp Xquang xương bánh chè và khớp đùi bánh chè (2 phim)","142600"
"Chụp Xquang xương cẳng chân thẳng nghiêng (2phim)","142600"
"Chụp Xquang xương cổ chân thẳng, nghiêng hoặc chếch (2 phim)","142600"
"Chụp Xquang xương bàn, ngón chân thẳng, nghiêng hoặc chếch (2 phim)","142600"
"Chụp Xquang xương gót thẳng nghiêng (2 phim)","142600"
"Chụp Xquang xương ức thẳng, nghiêng (2 phim)","142600"
"Chụp Xquang khớp ức đòn thẳng chếch (2 phim)","142600"
"Chụp Xquang phim đo sọ thẳng, nghiêng (Cephalometric) [2phim]","142600"
"Chụp CLVT sọ não không tiêm thuốc cản quang (từ 1-32 dãy)","780000"
"Chụp CLVT hàm-mặt không tiêm thuốc cản quang (từ 1-32 dãy)","780000"
"Chụp CLVT tai-xương đá không tiêm thuốc (từ 1-32 dãy)","780000"
"Chụp CLVT hốc mắt (từ 1-32 dãy) không có thuốc cản quang","780000"
"Chụp CLVT hàm mặt có dựng hình 3D (từ 1-32 dãy)","780000"
"Chụp cắt lớp vi tính lồng ngực không tiêm thuốc cản quang (từ 1- 32 dãy)","780000"
"Chụp cắt lớp vi tính phổi độ phân giải cao (từ 1- 32 dãy) không có thuốc cản quang","780000"
"Chụp cắt lớp vi tính nội soi ảo cây phế quản (từ 1- 32 dãy) không có thuốc cản quang","780000"
"Chụp cắt lớp vi tính tầng trên ổ bụng thường quy (gồm: chụp Cắt lớp vi tính gan mật, tụy, lách, dạ dày-tá tràng.v.v.) (từ 1-32 dãy) không có thuốc cản quang","780000"
"Chụp cắt lớp vi tính bụng-tiểu khung thường quy (từ 1-32 dãy) không có thuốc cản quang","780000"
"Chụp cắt lớp vi tính tiểu khung thường quy (gồm: chụp cắt lớp vi tính tử cung buồng trứng, tiền liệt tuyến, các khối u vùng tiểu khung.v.v.) (từ 1-32 dãy) không thuốc cản quang","780000"
"Chụp cắt lớp vi tính hệ tiết niệu thường quy (từ 1-32 dãy) không có thuốc cản quang","780000"
"Chụp cắt lớp vi tính ruột non (entero-scan) không dùng sonde (từ 1-32 dãy)","780000"
"Chụp cắt lớp vi tính tiểu khung thường quy (gồm: chụp cắt lớp vi tính tử cung buồng trứng, tiền liệt tuyến, các khối u vùng tiểu khung.v.v.) [không thuốc cản quang]","780000"
"Chụp cắt lớp vi tính cột sống cổ không tiêm thuốc cản quang (từ 1- 32 dãy)","780000"
"Chụp cắt lớp vi tính cột sống ngực không tiêm thuốc cản quang (từ 1- 32 dãy)","780000"
"Chụp cắt lớp vi tính cột sống thắt lưng không tiêm thuốc cản quang (từ 1- 32 dãy)","780000"
"Chụp cắt lớp vi tính khớp thường quy không tiêm thuốc cản quang (từ 1- 32 dãy)","780000"
"Chụp cắt lớp vi tính xương chi không tiêm thuốc cản quang (từ 1- 32 dãy)","780000"
"Chụp CLVT sọ não có tiêm thuốc cản quang (từ 1-32 dãy)","891000"
"Chụp CLVT hệ động mạch cảnh có tiêm thuốc cản quang (từ 1-32 dãy)","891000"
"Chụp CLVT mạch máu não (từ 1-32 dãy)","891000"
"Chụp CLVT sọ não có dựng hình 3D (từ 1-32 dãy)","891000"
"Chụp CLVT hàm-mặt có tiêm thuốc cản quang (từ 1-32 dãy)","891000"
"Chụp CLVT tai-xương đá có tiêm thuốc cản quang (từ 1-32 dãy)","891000"
"Chụp CLVT hốc mắt (từ 1-32 dãy) có thuốc cản quang","891000"
"Chụp cắt lớp vi tính lồng ngực có tiêm thuốc cản quang (từ 1- 32 dãy)","891000"
"Chụp cắt lớp vi tính động mạch phổi (từ 1-32 dãy) có thuốc cản quang","891000"
"Chụp cắt lớp vi tính động mạch chủ ngực (từ 1- 32 dãy) có thuốc cản quang","891000"
"Chụp cắt lớp vi tính tầng trên ổ bụng thường quy (gồm: chụp Cắt lớp vi tính gan mật, tụy, lách, dạ dày-tá tràng.v.v.) (từ 1-32 dãy) có cản quang","891000"
"Chụp cắt lớp vi tính bụng-tiểu khung thường quy (từ 1-32 dãy) có thuốc cản quang","891000"
"Chụp cắt lớp vi tính tiểu khung thường quy (gồm: chụp cắt lớp vi tính tử cung buồng trứng, tiền liệt tuyến, các khối u vùng tiểu khung.v.v.) (từ 1-32 dãy) có thuốc cản quang","891000"
"Chụp cắt lớp vi tính hệ tiết niệu thường quy (từ 1-32 dãy) có cản quang","891000"
"Chụp cắt lớp vi tính tầng trên ổ bụng có khảo sát mạch các tạng (bao gồm mạch: gan, tụy, lách và mạch khối u) (từ 1-32 dãy)","891000"
"Chụp cắt lớp vi tính hệ tiết niệu có khảo sát mạch thận và/hoặc dựng hình đường bài xuất (từ 1-32 dãy)","891000"
"Chụp cắt lớp vi tính gan có dựng hình đường mật (từ 1-32 dãy)","891000"
"Chụp cắt lớp vi tính đại tràng (colo-scan) dùng dịch hoặc hơi có nội soi ảo (từ 1- 32 dãy)","891000"
"Chụp cắt lớp vi tính động mạch chủ-chậu (từ 1-32 dãy)","891000"
"Chụp cắt lớp vi tính tiểu khung thường quy (gồm: chụp cắt lớp vi tính tử cung buồng trứng, tiền liệt tuyến, các khối u vùng tiểu khung.v.v.)","891000"
"Chụp cắt lớp vi tính cột sống cổ có tiêm thuốc cản quang (từ 1- 32 dãy)","891000"
"Chụp cắt lớp vi tính cột sống ngực có tiêm thuốc cản quang (từ 1- 32 dãy)","891000"
"Chụp cắt lớp vi tính cột sống thắt lưng có tiêm thuốc cản quang (từ 1- 32 dãy)","891000"
"Chụp cắt lớp vi tính khớp thường quy có tiêm thuốc cản quang (từ 1- 32 dãy)","891000"
"Chụp cắt lớp vi tính xương chi có tiêm thuốc cản quang (từ 1- 32 dãy)","891000"
"Chụp cắt lớp vi tính mạch máu chi trên (từ 1- 32 dãy) có thuốc cản quang","891000"
"Chụp cắt lớp vi tính mạch máu chi dưới (từ 1- 32 dãy) có thuốc cản quang","891000"
"Điều trị vết thương chậm liền bằng laser he-ne","34900"
"Thay băng điều trị vết bỏng từ 40 % - 60% diện tích cơ thể ở trẻ em","911000"
"Thay băng điều trị vết bỏng từ 20% - 39% diện tích cơ thể ở trẻ em","573000"
"Thay băng điều trị vết bỏng từ 10% - 19% diện tích cơ thể ở trẻ em","428000"
"Thay băng điều trị vết bỏng dưới 10% diện tích cơ thể ở trẻ em","250000"
"Rạch hoại tử bỏng giải thoát chèn ép","591000"
"Khâu cầm máu, thắt mạch máu để cấp cứu chảy máu trong bỏng sâu","193000"
"Ghép màng nuôi cấy tế bào các loại điều trị vết thương, vết bỏng","541000"
"Chẩn đoán độ sâu bỏng bằng thiết bị laser doppler","314000"
